trade_id,factor_id,level
1,1,50.329
1,5,202
1,7,651
1,15,121
2,1,0
2,5,0
2,7,0.005
2,15,0
3,1,0.475
3,5,0.527
3,7,5.494
3,15,0.049
4,1,0.067
4,5,0.113
4,7,5.179
4,15,0.054
5,1,0.002
5,5,0.005
5,7,0.041
5,15,0.002
6,1,0.225
6,5,0.128
6,7,10.944
6,15,0.411
7,1,0.096
7,5,0.245
7,7,2.296
7,15,0.104
8,1,0.18
8,5,0.767
8,7,17.622
8,15,0.015
9,1,0.092
9,5,0.636
9,7,6.763
9,15,0.463
10,1,0
10,5,0
10,7,0.008
10,15,0.001
11,1,0.002
11,5,0.016
11,7,0.208
11,15,0.006
12,1,0.002
12,5,0.003
12,7,0.15
12,15,0.001
13,1,0.001
13,5,0.003
13,7,0.053
13,15,0.001
14,1,0.102
14,5,0.159
14,7,2.47
14,15,0.021
15,1,0.003
15,5,0.002
15,7,0.032
15,15,0
16,1,0.001
16,5,0.006
16,7,0.149
16,15,0.007
17,1,33.65
17,5,125
17,7,5571
17,15,25.596
18,1,0
18,5,0
18,7,0.008
18,15,0
19,1,0.029
19,5,0.447
19,7,8.815
19,15,0.043
20,1,0
20,5,0.001
20,7,0.006
20,15,0
21,1,0
21,5,0
21,7,0.001
21,15,0
22,1,0.041
22,5,0.045
22,7,1.802
22,15,0.05
23,1,0.012
23,5,0.014
23,7,0.122
23,15,0.019
24,1,0
24,5,0
24,7,0
24,15,0
25,1,0
25,5,0
25,7,0.003
25,15,0
26,1,10.364
26,5,6.451
26,7,36.003
26,15,13.725
27,1,6.045
27,5,4.986
27,7,254
27,15,4.178
28,1,2.673
28,5,7.262
28,7,65.622
28,15,2.189
29,1,0.132
29,5,1.184
29,7,34.244
29,15,0.646
30,1,0
30,5,0
30,7,0
30,15,0
31,1,0.007
31,5,0.047
31,7,0.142
31,15,0.018
32,1,0.017
32,5,0.039
32,7,0.691
32,15,0.007
33,1,0.047
33,5,0.069
33,7,1.648
33,15,0.019
34,1,1.62
34,5,1.512
34,7,63.946
34,15,1.269
35,1,0.002
35,5,0.015
35,7,0.355
35,15,0.008
36,1,18.749
36,5,23.013
36,7,575
36,15,1.512
37,1,0.006
37,5,0.029
37,7,0.117
37,15,0.026
38,1,0.001
38,5,0.016
38,7,0.073
38,15,0.006
39,1,0.462
39,5,1.019
39,7,37.705
39,15,0.586
40,1,0.008
40,5,0.01
40,7,0.08
40,15,0.008
41,1,0.001
41,5,0.006
41,7,0.114
41,15,0.001
42,1,0
42,5,0
42,7,0.003
42,15,0
43,1,0.136
43,5,0.181
43,7,6.687
43,15,0.049
44,1,0.046
44,5,0.1
44,7,0.974
44,15,0.025
45,1,0.002
45,5,0.033
45,7,0.631
45,15,0.033
46,1,0.004
46,5,0.006
46,7,0.098
46,15,0
47,1,0.001
47,5,0.005
47,7,0.009
47,15,0.001
48,1,0.18
48,5,0.288
48,7,29.701
48,15,0.45
49,1,0
49,5,0
49,7,0.003
49,15,0
50,1,0.593
50,5,7.404
50,7,108
50,15,3.362
51,1,10.643
51,5,13.175
51,7,440
51,15,8.003
52,1,0.057
52,5,0.058
52,7,0.535
52,15,0.01
53,1,0.023
53,5,0.07
53,7,4.956
53,15,0.127
54,1,0.012
54,5,0.007
54,7,0.174
54,15,0.006
55,1,5.06
55,5,9.82
55,7,32.745
55,15,2.372
56,1,0.007
56,5,0.033
56,7,0.525
56,15,0.002
57,1,0.212
57,5,0.703
57,7,13.066
57,15,0.331
58,1,0.014
58,5,0.008
58,7,0.443
58,15,0.002
59,1,0.692
59,5,2.325
59,7,22.316
59,15,0.158
60,1,0.187
60,5,0.163
60,7,8.414
60,15,0.075
61,1,3.645
61,5,10.356
61,7,248
61,15,5.524
62,1,0.001
62,5,0.023
62,7,0.103
62,15,0.01
63,1,0
63,5,0.004
63,7,0.06
63,15,0
64,1,0.88
64,5,3.085
64,7,31.786
64,15,1.508
65,1,308
65,5,214
65,7,2701
65,15,74.172
66,1,0
66,5,0.002
66,7,0.042
66,15,0
67,1,13.167
67,5,48.151
67,7,226
67,15,43.666
68,1,0.041
68,5,0.042
68,7,0.628
68,15,0.06
69,1,0.001
69,5,0.019
69,7,0.301
69,15,0.012
70,1,7.518
70,5,15.59
70,7,365
70,15,5.311
71,1,0.011
71,5,0.02
71,7,0.316
71,15,0.013
72,1,0
72,5,0
72,7,0.001
72,15,0
73,1,0.003
73,5,0.003
73,7,0.123
73,15,0.002
74,1,4.566
74,5,10.874
74,7,215
74,15,0.785
75,1,0.002
75,5,0.003
75,7,0.032
75,15,0.001
76,1,0.001
76,5,0.004
76,7,0.156
76,15,0.002
77,1,0
77,5,0.001
77,7,0.112
77,15,0.003
78,1,0
78,5,0
78,7,0.001
78,15,0
79,1,0
79,5,0.002
79,7,0.019
79,15,0.001
80,1,0.217
80,5,0.206
80,7,3.892
80,15,0.005
81,1,0.006
81,5,0.027
81,7,0.476
81,15,0.006
82,1,0.183
82,5,0.331
82,7,2.386
82,15,0.087
83,1,0.013
83,5,0.029
83,7,0.378
83,15,0.006
84,1,0.018
84,5,0.034
84,7,0.396
84,15,0.027
85,1,0.011
85,5,0.033
85,7,0.331
85,15,0.011
86,1,0.814
86,5,0.889
86,7,44.669
