trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,energy,land,material,water,CO2_total,Water_total,Employment_total,Energy_total,Land_total,impact_intensity
3625,2019,US,US,CONST,REALE,173110.35,2.4046504272717764e+16,5.0,3.0,2.40449969135378e+16,3024491701.662,1504334688260.811,0.0,0.0,0.0,2.40449969135378e+16,0.0,3024491701.662,1504334688260.811,0.0,138908530152.69025
2193,2019,US,US,BUSIN,BUSIN,389532.68,2.29090019664588e+16,1.0,1.0,2.29090019664588e+16,0.0,0.0,0.0,0.0,0.0,2.29090019664588e+16,0.0,0.0,0.0,0.0,58811501942.42702
2245,2019,US,US,BUSIN,HEALT,259298.4,1.5249728750033184e+16,1.0,1.0,1.5249728750033184e+16,0.0,0.0,0.0,0.0,0.0,1.5249728750033184e+16,0.0,0.0,0.0,0.0,58811503464.862045
2312,2019,US,US,BUSIN,REALE,255903.78,1.5050085756355452e+16,1.0,1.0,1.5050085756355452e+16,0.0,0.0,0.0,0.0,0.0,1.5050085756355452e+16,0.0,0.0,0.0,0.0,58811502340.27591
4035,2019,US,US,CRUDE,MOTOR,83496.86,1.226081543267296e+16,6.0,3.0,1.2259638275703112e+16,0.0,1126714389056.082,0.0,50442580791.053,0.0,1.2259638275703112e+16,0.0,0.0,1126714389056.082,0.0,146841634915.049
21357,2019,US,US,WOODW,CONST,59976.68,1.1465681177837918e+16,5.0,3.0,1.1465121251750392e+16,0.0,559926087524.776,0.0,0.0,0.0,1.1465121251750392e+16,0.0,0.0,559926087524.776,0.0,191168987310.36658
3620,2019,US,US,CONST,PUBLI,73560.83,1.0218226220768288e+16,5.0,3.0,1.0217585689532558e+16,1285215516.564,639246020214.172,0.0,0.0,0.0,1.0217585689532558e+16,0.0,1285215516.564,639246020214.172,0.0,138908522657.6194
21484,2019,US,US,WOODW,WOODW,52443.13,1.0025500763239006e+16,5.0,3.0,1.0025011168305154e+16,0.0,489594933852.471,0.0,0.0,0.0,1.0025011168305154e+16,0.0,0.0,489594933852.471,0.0,191169000844.13358
5159,2019,US,US,ELEC1,REALE,9994.38,9786128805691120.0,5.0,3.0,9785818272165682.0,0.0,310099121682.777,0.0,0.0,434403755.347,9785818272165682.0,434403755.347,0.0,310099121682.777,0.0,979163170270.8043
2345,2019,US,US,BUSIN,WHOLE,159641.32,9388745664427536.0,1.0,1.0,9388745664427536.0,0.0,0.0,0.0,0.0,0.0,9388745664427536.0,0.0,0.0,0.0,0.0,58811501085.22991
2230,2019,US,US,BUSIN,FINAN,159145.98,9359614453906208.0,1.0,1.0,9359614453906208.0,0.0,0.0,0.0,0.0,0.0,9359614453906208.0,0.0,0.0,0.0,0.0,58811504091.439865
6903,2019,US,US,FINAN,FINAN,198897.43,9326409647046222.0,1.0,1.0,9326409647046222.0,0.0,0.0,0.0,0.0,0.0,9326409647046222.0,0.0,0.0,0.0,0.0,46890548797.16758
6984,2019,US,US,FINAN,REALE,187989.89,8814948987767864.0,1.0,1.0,8814948987767864.0,0.0,0.0,0.0,0.0,0.0,8814948987767864.0,0.0,0.0,0.0,0.0,46890548144.73195
3979,2019,US,US,CRUDE,CRUDE,59521.32,8740208631349544.0,6.0,3.0,8739369486713136.0,0.0,803186287434.947,0.0,35958348972.667,0.0,8739369486713136.0,0.0,0.0,803186287434.947,0.0,146841646511.69604
2318,2019,US,US,BUSIN,RETA1,119885.67,7050656206799900.0,1.0,1.0,7050656206799900.0,0.0,0.0,0.0,0.0,0.0,7050656206799900.0,0.0,0.0,0.0,0.0,58811501047.62229
5330,2019,US,US,ELEC2,REALE,11544.36,6960904772347436.0,4.0,2.0,6960517660968496.0,0.0,387111378939.574,0.0,0.0,0.0,6960517660968496.0,0.0,0.0,387111378939.574,0.0,602970175249.8567
4005,2019,US,US,CRUDE,GASDI,46911.45,6888553896061939.0,6.0,3.0,6887892528204683.0,0.0,633027455400.596,0.0,28340401855.301,0.0,6887892528204683.0,0.0,0.0,633027455400.596,0.0,146841632395.97028
2247,2019,US,US,BUSIN,HOTEL,116784.9,6868295594869177.0,1.0,1.0,6868295594869177.0,0.0,0.0,0.0,0.0,0.0,6868295594869177.0,0.0,0.0,0.0,0.0,58811503840.55796
2307,2019,US,US,BUSIN,PUBLI,108230.27,6365184614759855.0,1.0,1.0,6365184614759855.0,0.0,0.0,0.0,0.0,0.0,6365184614759855.0,0.0,0.0,0.0,0.0,58811500837.61091
3967,2019,US,US,CRUDE,CHEM1,41470.41,6089583586797807.0,6.0,3.0,6088998927824509.0,0.0,559605638652.782,0.0,25053334645.456,0.0,6088998927824509.0,0.0,0.0,559605638652.782,0.0,146841653767.05478
2206,2019,US,US,BUSIN,COMPU,102516.62,6029156282936877.0,1.0,1.0,6029156282936877.0,0.0,0.0,0.0,0.0,0.0,6029156282936877.0,0.0,0.0,0.0,0.0,58811500837.00455
6924,2019,US,US,FINAN,INSUR,124822.18,5852980316234282.0,1.0,1.0,5852980316234282.0,0.0,0.0,0.0,0.0,0.0,5852980316234282.0,0.0,0.0,0.0,0.0,46890547146.62316
285,2019,US,US,AIRTR,BUSIN,16883.45,4670358465569524.0,5.0,2.0,4670096994086581.0,0.0,261471482942.839,0.0,0.0,0.0,4670096994086581.0,0.0,0.0,261471482942.839,0.0,276623466505.3365
2207,2019,US,US,BUSIN,CONST,76412.22,4493917711242991.0,1.0,1.0,4493917711242991.0,0.0,0.0,0.0,0.0,0.0,4493917711242991.0,0.0,0.0,0.0,0.0,58811505689.05067
4038,2019,US,US,CRUDE,NATUR,28535.98,4190270637497833.0,6.0,3.0,4189868330953577.0,0.0,385067228785.348,0.0,17239315470.413,0.0,4189868330953577.0,0.0,0.0,385067228785.348,0.0,146841658758.44577
2317,2019,US,US,BUSIN,RESEA,63456.16,3731952117333353.0,1.0,1.0,3731952117333353.0,0.0,0.0,0.0,0.0,0.0,3731952117333353.0,0.0,0.0,0.0,0.0,58811502576.47725
6866,2019,US,US,FINAN,BUSIN,76425.35,3583626537889195.0,1.0,1.0,3583626537889195.0,0.0,0.0,0.0,0.0,0.0,3583626537889195.0,0.0,0.0,0.0,0.0,46890547938.467995
15161,2019,US,US,PLAST,RUBBE,67937.67,3265992551962620.5,1.0,1.0,3265992551962620.5,0.0,0.0,0.0,0.0,0.0,3265992551962620.5,0.0,0.0,0.0,0.0,48073367131.41061
2251,2019,US,US,BUSIN,INSUR,52135.03,3066139487131083.0,1.0,1.0,3066139487131083.0,0.0,0.0,0.0,0.0,0.0,3066139487131083.0,0.0,0.0,0.0,0.0,58811503266.25079
401,2019,US,US,AIRTR,REALE,10748.95,2973412665624195.5,5.0,2.0,2973246198183888.0,0.0,166467440307.491,0.0,0.0,0.0,2973246198183888.0,0.0,0.0,166467440307.491,0.0,276623546078.8445
21430,2019,US,US,WOODW,PAPER,15356.51,2935689334627882.0,5.0,3.0,2935545970355160.0,0.0,143364272722.292,0.0,0.0,0.0,2935545970355160.0,0.0,0.0,143364272722.292,0.0,191169043918.6952
12188,2019,US,US,MOTOR,EDUCA,32166.45,2826089633767017.0,2.0,2.0,2825347289474291.0,0.0,742344292726.112,0.0,0.0,0.0,2825347289474291.0,0.0,0.0,742344292726.112,0.0,87858300613.43471
396,2019,US,US,AIRTR,PUBLI,9942.71,2750386700775830.0,5.0,2.0,2750232719514087.5,0.0,153981261742.491,0.0,0.0,0.0,2750232719514087.5,0.0,0.0,153981261742.491,0.0,276623445798.563
321,2019,US,US,AIRTR,FINAN,9933.42,2747817310475863.5,5.0,2.0,2747663473062242.5,0.0,153837413620.994,0.0,0.0,0.0,2747663473062242.5,0.0,0.0,153837413620.994,0.0,276623490245.64185
2313,2019,US,US,BUSIN,RECRE,45694.0,2687332804579294.0,1.0,1.0,2687332804579294.0,0.0,0.0,0.0,0.0,0.0,2687332804579294.0,0.0,0.0,0.0,0.0,58811502704.49718
4078,2019,US,US,CRUDE,RUBBE,17257.86,2534173062119800.5,6.0,3.0,2533929756974294.0,0.0,232879229699.506,0.0,10425915806.859,0.0,2533929756974294.0,0.0,0.0,232879229699.506,0.0,146841674583.04797
3559,2019,US,US,CONST,HEALT,17392.51,2415968326354764.0,5.0,3.0,2415816880972353.0,303872698.986,151141509712.011,0.0,0.0,0.0,2415816880972353.0,0.0,303872698.986,151141509712.011,0.0,138908548930.24435
2301,2019,US,US,BUSIN,POSTT,39114.63,2300390145450987.0,1.0,1.0,2300390145450987.0,0.0,0.0,0.0,0.0,0.0,2300390145450987.0,0.0,0.0,0.0,0.0,58811502127.23442
4607,2019,US,US,EDUCA,EDUCA,15947.51,2246746497921292.5,2.0,2.0,2246746281370720.0,216550572.497,0.0,0.0,0.0,0.0,2246746281370720.0,0.0,216550572.497,0.0,0.0,140883843178.10696
8841,2019,US,US,HEALT,HEALT,45295.9,2118241764408151.5,3.0,3.0,2118240051273596.0,1713134555.4,0.0,0.0,0.0,0.0,2118240051273596.0,0.0,1713134555.4,0.0,0.0,46764536401.929344
21451,2019,US,US,WOODW,REALE,11055.2,2113411551592287.2,5.0,3.0,2113308343222626.5,0.0,103208369660.588,0.0,0.0,0.0,2113308343222626.5,0.0,0.0,103208369660.588,0.0,191169002061.6802
6918,2019,US,US,FINAN,HEALT,43783.28,2053022102943196.0,1.0,1.0,2053022102943196.0,0.0,0.0,0.0,0.0,0.0,2053022102943196.0,0.0,0.0,0.0,0.0,46890550523.92594
2229,2019,US,US,BUSIN,FABRI,34617.64,2035915594669404.5,1.0,1.0,2035915594669404.5,0.0,0.0,0.0,0.0,0.0,2035915594669404.5,0.0,0.0,0.0,0.0,58811507505.11602
12180,2019,US,US,MOTOR,CONST,21720.73,1908346271083328.2,2.0,2.0,1907844995417490.5,0.0,501275665837.8,0.0,0.0,0.0,1907844995417490.5,0.0,0.0,501275665837.8,0.0,87858293486.60603
2316,2019,US,US,BUSIN,RENTI,31488.24,1851870809576349.5,1.0,1.0,1851870809576349.5,0.0,0.0,0.0,0.0,0.0,1851870809576349.5,0.0,0.0,0.0,0.0,58811505805.86115
2237,2019,US,US,BUSIN,FOOD5,30957.81,1820675327039390.5,1.0,1.0,1820675327039390.5,0.0,0.0,0.0,0.0,0.0,1820675327039390.5,0.0,0.0,0.0,0.0,58811502720.6185
2215,2019,US,US,BUSIN,EDUCA,28740.48,1690270973565795.5,1.0,1.0,1690270973565795.5,0.0,0.0,0.0,0.0,0.0,1690270973565795.5,0.0,0.0,0.0,0.0,58811508143.41985
14255,2019,US,US,PAPER,PAPER,17420.74,1673267789892455.5,1.0,1.0,1673267789892455.5,0.0,0.0,0.0,0.0,0.0,1673267789892455.5,0.0,0.0,0.0,0.0,96050327936.26765
3957,2019,US,US,CRUDE,BIOGA,11086.31,1627932083729472.8,6.0,3.0,1627775786490572.0,0.0,149599715713.539,0.0,6697523187.328,0.0,1627775786490572.0,0.0,0.0,149599715713.539,0.0,146841652788.84253
6979,2019,US,US,FINAN,PUBLI,34069.05,1597516283906998.0,1.0,1.0,1597516283906998.0,0.0,0.0,0.0,0.0,0.0,1597516283906998.0,0.0,0.0,0.0,0.0,46890543878.006516
336,2019,US,US,AIRTR,HEALT,5690.19,1574040839542226.5,5.0,2.0,1573952716372332.5,0.0,88123169894.093,0.0,0.0,0.0,1573952716372332.5,0.0,0.0,88123169894.093,0.0,276623599483.00964
4017,2019,US,US,CRUDE,KEROS,10668.71,1566610579700647.5,6.0,3.0,1566460169919743.8,0.0,143964542316.856,0.0,6445238586.993,0.0,1566460169919743.8,0.0,0.0,143964542316.856,0.0,146841612500.54108
15883,2019,US,US,PUBLI,FINAN,17119.84,1557730315299476.0,1.0,1.0,1557730315299476.0,0.0,0.0,0.0,0.0,0.0,1557730315299476.0,0.0,0.0,0.0,0.0,90989770657.87274
3529,2019,US,US,CONST,EDUCA,11137.44,1547084773848127.2,5.0,3.0,1546987794577893.5,194587329.917,96784682903.8,0.0,0.0,0.0,1546987794577893.5,0.0,194587329.917,96784682903.8,0.0,138908472130.7704
14205,2019,US,US,PAPER,FOOD5,16062.89,1542846552436539.8,1.0,1.0,1542846552436539.8,0.0,0.0,0.0,0.0,0.0,1542846552436539.8,0.0,0.0,0.0,0.0,96050371535.66637
21387,2019,US,US,WOODW,FURNI,7716.33,1475122568269315.2,5.0,3.0,1475050530716948.5,0.0,72037552366.888,0.0,0.0,0.0,1475050530716948.5,0.0,0.0,72037552366.888,0.0,191168932415.96915
2211,2019,US,US,BUSIN,CRUDE,24859.24,1462009507466304.5,1.0,1.0,1462009507466304.5,0.0,0.0,0.0,0.0,0.0,1462009507466304.5,0.0,0.0,0.0,0.0,58811512639.41715
4688,2019,US,US,EDUCA,PUBLI,10162.25,1431696446284645.5,2.0,2.0,1431696308291914.2,137992730.988,0.0,0.0,0.0,0.0,1431696308291914.2,0.0,137992730.988,0.0,0.0,140883804894.05844
2272,2019,US,US,BUSIN,MOTO1,24160.34,1420905905044826.5,1.0,1.0,1420905905044826.5,0.0,0.0,0.0,0.0,0.0,1420905905044826.5,0.0,0.0,0.0,0.0,58811502861.500565
6987,2019,US,US,FINAN,RENTI,28475.69,1335240824707259.5,1.0,1.0,1335240824707259.5,0.0,0.0,0.0,0.0,0.0,1335240824707259.5,0.0,0.0,0.0,0.0,46890552071.161736
2271,2019,US,US,BUSIN,MEMBE,21825.08,1283565584855193.5,1.0,1.0,1283565584855193.5,0.0,0.0,0.0,0.0,0.0,1283565584855193.5,0.0,0.0,0.0,0.0,58811495071.50459
6944,2019,US,US,FINAN,MEMBE,27034.61,1267667490140366.2,1.0,1.0,1267667490140366.2,0.0,0.0,0.0,0.0,0.0,1267667490140366.2,0.0,0.0,0.0,0.0,46890541056.08945
5097,2019,US,US,ELEC1,HOTEL,1287.85,1261012569222317.5,5.0,3.0,1260972554760366.5,0.0,39958485925.443,0.0,0.0,55976025.504,1260972554760366.5,55976025.504,0.0,39958485925.443,0.0,979161058525.696
5164,2019,US,US,ELEC1,RETA1,1279.6,1252938148760411.0,5.0,3.0,1252898390516041.2,0.0,39702626765.703,0.0,0.0,55617604.044,1252898390516041.2,55617604.044,0.0,39702626765.703,0.0,979163917443.2722
2264,2019,US,US,BUSIN,MACHI,21176.58,1245426539320318.5,1.0,1.0,1245426539320318.5,0.0,0.0,0.0,0.0,0.0,1245426539320318.5,0.0,0.0,0.0,0.0,58811504941.79506
14565,2019,US,US,PFERT,PFERT,27262.91,1198901630177556.0,1.0,1.0,1198901630177556.0,0.0,0.0,0.0,0.0,0.0,1198901630177556.0,0.0,0.0,0.0,0.0,43975556174.21456
5268,2019,US,US,ELEC2,HOTEL,1978.59,1193031007720778.2,4.0,2.0,1192964660615966.2,0.0,66347104811.881,0.0,0.0,0.0,1192964660615966.2,0.0,0.0,66347104811.881,0.0,602970300931.8647
5335,2019,US,US,ELEC2,RETA1,1966.81,1185926694474521.2,4.0,2.0,1185860742456352.2,0.0,65952018169.107,0.0,0.0,0.0,1185860742456352.2,0.0,0.0,65952018169.107,0.0,602969628217.5305
2305,2019,US,US,BUSIN,PRINT,19742.33,1161076312459981.8,1.0,1.0,1161076312459981.8,0.0,0.0,0.0,0.0,0.0,1161076312459981.8,0.0,0.0,0.0,0.0,58811513760.532906
4023,2019,US,US,CRUDE,LIQUE,7813.04,1147280252732535.8,6.0,3.0,1147170102722262.0,0.0,105429950897.796,0.0,4720059375.841,0.0,1147170102722262.0,0.0,0.0,105429950897.796,0.0,146841722649.89502
4698,2019,US,US,EDUCA,RETA1,8138.18,1146538288941204.8,2.0,2.0,1146538178433177.8,110508027.091,0.0,0.0,0.0,0.0,1146538178433177.8,0.0,110508027.091,0.0,0.0,140883869482.02237
6989,2019,US,US,FINAN,RETA1,21130.03,990798750726191.2,1.0,1.0,990798750726191.2,0.0,0.0,0.0,0.0,0.0,990798750726191.2,0.0,0.0,0.0,0.0,46890551065.29386
14483,2019,US,US,PFERT,CEREA,22505.1,989674586983252.4,1.0,1.0,989674586983252.4,0.0,0.0,0.0,0.0,0.0,989674586983252.4,0.0,0.0,0.0,0.0,43975569403.5242
4037,2019,US,US,CRUDE,NATU1,6563.94,963860062369619.9,6.0,3.0,963767522473182.6,0.0,88574451452.418,0.0,3965444984.824,0.0,963767522473182.6,0.0,0.0,88574451452.418,0.0,146841693002.92505
2337,2019,US,US,BUSIN,TRANS,15292.74,899388738367844.2,1.0,1.0,899388738367844.2,0.0,0.0,0.0,0.0,0.0,899388738367844.2,0.0,0.0,0.0,0.0,58811484296.98303
2321,2019,US,US,BUSIN,SALEM,14601.6,858741751940381.5,1.0,1.0,858741751940381.5,0.0,0.0,0.0,0.0,0.0,858741751940381.5,0.0,0.0,0.0,0.0,58811483121.053955
12203,2019,US,US,MOTOR,FINAN,9762.46,857712938216306.5,2.0,2.0,857487638106616.2,0.0,225300109690.261,0.0,0.0,0.0,857487638106616.2,0.0,0.0,225300109690.261,0.0,87858279390.26706
2283,2019,US,US,BUSIN,OFFIC,14565.5,856619143307349.5,1.0,1.0,856619143307349.5,0.0,0.0,0.0,0.0,0.0,856619143307349.5,0.0,0.0,0.0,0.0,58811516481.22958
4058,2019,US,US,CRUDE,PLAST,5817.78,854292685612178.9,6.0,3.0,854210665244554.9,0.0,78505697001.163,0.0,3514670622.833,0.0,854210665244554.9,0.0,0.0,78505697001.163,0.0,146841696594.26428
434,2019,US,US,AIRTR,WHOLE,2947.18,815259083168251.2,5.0,2.0,815213440632880.5,0.0,45642535370.704,0.0,0.0,0.0,815213440632880.5,0.0,0.0,45642535370.704,0.0,276623444502.28735
4658,2019,US,US,EDUCA,MEMBE,5728.77,807091286919700.4,2.0,2.0,807091209128957.0,77790743.371,0.0,0.0,0.0,0.0,807091209128957.0,0.0,77790743.371,0.0,0.0,140883869821.91644
2174,2019,US,US,BUSIN,93197,13566.7,797878232714345.0,1.0,1.0,797878232714345.0,0.0,0.0,0.0,0.0,0.0,797878232714345.0,0.0,0.0,0.0,0.0,58811518844.99141
5142,2019,US,US,ELEC1,PFERT,810.57,793677781875014.8,5.0,3.0,793652596884651.2,0.0,25149759209.734,0.0,0.0,35231153.792,793652596884651.2,35231153.792,0.0,25149759209.734,0.0,979160074854.75
2330,2019,US,US,BUSIN,SUPPO,13088.45,769751579446488.1,1.0,1.0,769751579446488.1,0.0,0.0,0.0,0.0,0.0,769751579446488.1,0.0,0.0,0.0,0.0,58811515454.19726
14312,2019,US,US,PAPER,WOODW,7843.59,753379278552576.4,1.0,1.0,753379278552576.4,0.0,0.0,0.0,0.0,0.0,753379278552576.4,0.0,0.0,0.0,0.0,96050313511.10606
5313,2019,US,US,ELEC2,PFERT,1244.21,750224147868490.1,4.0,2.0,750182426236907.2,0.0,41721631582.844,0.0,0.0,0.0,750182426236907.2,0.0,0.0,41721631582.844,0.0,602972285923.1882
7016,2019,US,US,FINAN,WHOLE,15302.96,717564299721927.1,1.0,1.0,717564299721927.1,0.0,0.0,0.0,0.0,0.0,717564299721927.1,0.0,0.0,0.0,0.0,46890555795.86741
297,2019,US,US,AIRTR,COMPU,2593.96,717550308767675.8,5.0,2.0,717510136488673.5,0.0,40172279002.292,0.0,0.0,0.0,717510136488673.5,0.0,0.0,40172279002.292,0.0,276623505669.97015
3587,2019,US,US,CONST,MOTOR,5048.53,701283329538432.9,5.0,3.0,701239369474527.2,88205153.924,43871858751.653,0.0,0.0,0.0,701239369474527.2,0.0,88205153.924,43871858751.653,0.0,138908420775.63824
2199,2019,US,US,BUSIN,CHEM1,11749.78,691022141546132.1,1.0,1.0,691022141546132.1,0.0,0.0,0.0,0.0,0.0,691022141546132.1,0.0,0.0,0.0,0.0,58811496176.62051
5192,2019,US,US,ELEC1,WHOLE,699.23,684657346777692.9,5.0,3.0,684635621224735.9,0.0,21695161192.437,0.0,0.0,30391764.555,684635621224735.9,30391764.555,0.0,21695161192.437,0.0,979158998866.8862
14162,2019,US,US,PAPER,BUSIN,7060.46,678159385364839.4,1.0,1.0,678159385364839.4,0.0,0.0,0.0,0.0,0.0,678159385364839.4,0.0,0.0,0.0,0.0,96050311929.36995
2320,2019,US,US,BUSIN,RUBBE,11490.58,675778510157383.6,1.0,1.0,675778510157383.6,0.0,0.0,0.0,0.0,0.0,675778510157383.6,0.0,0.0,0.0,0.0,58811523017.75747
3544,2019,US,US,CONST,FINAN,4760.37,661255416800540.4,5.0,3.0,661213965893102.5,83170572.242,41367736865.687,0.0,0.0,0.0,661213965893102.5,0.0,83170572.242,41367736865.687,0.0,138908407707.91776
2241,2019,US,US,BUSIN,FURNI,11231.43,660536990607358.9,1.0,1.0,660536990607358.9,0.0,0.0,0.0,0.0,0.0,660536990607358.9,0.0,0.0,0.0,0.0,58811477310.31212
5045,2019,US,US,ELEC1,BUSIN,670.42,656446259374779.1,5.0,3.0,656425429016295.9,0.0,20801219001.499,0.0,0.0,29139481.599,656425429016295.9,29139481.599,0.0,20801219001.499,0.0,979156736634.9142
3630,2019,US,US,CONST,RETA1,4648.8,645757650907692.9,5.0,3.0,645717171480326.4,81221313.265,40398206053.277,0.0,0.0,0.0,645717171480326.4,0.0,81221313.265,40398206053.277,0.0,138908460443.05905
3528,2019,US,US,CONST,DISTR,4567.26,634431838487842.0,5.0,3.0,634392069020939.1,79796789.131,39689670113.804,0.0,0.0,0.0,634392069020939.1,0.0,79796789.131,39689670113.804,0.0,138908631978.00037
5066,2019,US,US,ELEC1,EDUCA,646.33,632866337189230.1,5.0,3.0,632846255069045.5,0.0,20054027409.781,0.0,0.0,28092774.882,632846255069045.5,28092774.882,0.0,20054027409.781,0.0,979169057894.9299
5363,2019,US,US,ELEC2,WHOLE,1048.39,632149259438260.2,4.0,2.0,632114104213541.6,0.0,35155224718.618,0.0,0.0,0.0,632114104213541.6,0.0,0.0,35155224718.618,0.0,602971470004.7313
5215,2019,US,US,ELEC2,BUSIN,1024.4,617680824331453.5,4.0,2.0,617646473728554.6,0.0,34350602898.831,0.0,0.0,0.0,617646473728554.6,0.0,0.0,34350602898.831,0.0,602968395481.7
14213,2019,US,US,PAPER,HEALT,6401.97,614911392506793.8,1.0,1.0,614911392506793.8,0.0,0.0,0.0,0.0,0.0,614911392506793.8,0.0,0.0,0.0,0.0,96050339584.03331
5236,2019,US,US,ELEC2,EDUCA,999.28,602536193965625.2,4.0,2.0,602502685589266.9,0.0,33508376358.434,0.0,0.0,0.0,602502685589266.9,0.0,0.0,33508376358.434,0.0,602970332605.101
2300,2019,US,US,BUSIN,PLAST,10241.32,602307611460680.6,1.0,1.0,602307611460680.6,0.0,0.0,0.0,0.0,0.0,602307611460680.6,0.0,0.0,0.0,0.0,58811521509.01257
3626,2019,US,US,CONST,RECRE,4042.07,561477744750149.75,5.0,3.0,561442548422929.2,70620858.666,35125706361.918,0.0,0.0,0.0,561442548422929.2,0.0,70620858.666,35125706361.918,0.0,138908466392.25687
4075,2019,US,US,CRUDE,RESEA,3780.33,555109692848897.2,6.0,3.0,555056396944758.1,0.0,51012111051.818,0.0,2283793087.27,0.0,555056396944758.1,0.0,0.0,51012111051.818,0.0,146841596593.12738
5095,2019,US,US,ELEC1,HEALT,564.27,552508730072542.0,5.0,3.0,552491197860654.0,0.0,17507686166.763,0.0,0.0,24525721.25,552491197860654.0,24525721.25,0.0,17507686166.763,0.0,979156662719.1628
3561,2019,US,US,CONST,HOTEL,3927.11,545509709284710.44,5.0,3.0,545475513916488.8,68612450.7,34126755770.946,0.0,0.0,0.0,545475513916488.8,0.0,68612450.7,34126755770.946,0.0,138908690941.86575
3585,2019,US,US,CONST,MEMBE,3906.69,542673063896691.6,5.0,3.0,542639046344065.0,68255666.597,33949296960.007,0.0,0.0,0.0,542639046344065.0,0.0,68255666.597,33949296960.007,0.0,138908657686.35126
21481,2019,US,US,WOODW,WHOLE,2818.65,538838418314154.8,5.0,3.0,538812104161275.9,0.0,26314152878.929,0.0,0.0,0.0,538812104161275.9,0.0,0.0,26314152878.929,0.0,191168970363.17203
8870,2019,US,US,HEALT,PUBLI,11504.11,537984248656201.7,3.0,3.0,537983813559782.5,435096419.172,0.0,0.0,0.0,0.0,537983813559782.5,0.0,435096419.172,0.0,0.0,46764525778.71749
17105,2019,US,US,RESEA,RESEA,9375.07,536655971272993.4,1.0,1.0,536655971272993.4,0.0,0.0,0.0,0.0,0.0,536655971272993.4,0.0,0.0,0.0,0.0,57242876188.97708
6880,2019,US,US,FINAN,CONST,11380.43,533634529499634.56,1.0,1.0,533634529499634.56,0.0,0.0,0.0,0.0,0.0,533634529499634.56,0.0,0.0,0.0,0.0,46890541877.55951
6920,2019,US,US,FINAN,HOTEL,11292.34,529503824290044.8,1.0,1.0,529503824290044.8,0.0,0.0,0.0,0.0,0.0,529503824290044.8,0.0,0.0,0.0,0.0,46890531483.29264
5266,2019,US,US,ELEC2,HEALT,874.97,527583350072841.94,4.0,2.0,527554009990649.8,0.0,29340082192.129,0.0,0.0,0.0,527554009990649.8,0.0,0.0,29340082192.129,0.0,602973073445.766
5177,2019,US,US,ELEC1,SUPPO,532.65,521556104148624.5,5.0,3.0,521539554125734.9,0.0,16526871147.529,0.0,0.0,23151742.1,521539554125734.9,23151742.1,0.0,16526871147.529,0.0,979172259736.4584
12272,2019,US,US,MOTOR,POSTT,5832.68,512449209582411.44,2.0,2.0,512314601769021.44,0.0,134607813389.995,0.0,0.0,0.0,512314601769021.44,0.0,0.0,134607813389.995,0.0,87858276055.33159
19752,2019,US,US,TRAN2,CONST,9508.48,500716991013874.1,1.0,1.0,500716991013874.1,0.0,0.0,0.0,0.0,0.0,500716991013874.1,0.0,0.0,0.0,0.0,52660045665.96072
21415,2019,US,US,WOODW,MOTO1,2588.08,494761271994173.06,5.0,3.0,494737110346994.0,0.0,24161647179.057,0.0,0.0,0.0,494737110346994.0,0.0,0.0,24161647179.057,0.0,191169234333.6269
5348,2019,US,US,ELEC2,SUPPO,807.29,486772573917946.4,4.0,2.0,486745503413682.6,0.0,27070504263.743,0.0,0.0,0.0,486745503413682.6,0.0,0.0,27070504263.743,0.0,602971142858.1382
14271,2019,US,US,PAPER,PUBLI,5035.68,483678427890899.25,1.0,1.0,483678427890899.25,0.0,0.0,0.0,0.0,0.0,483678427890899.25,0.0,0.0,0.0,0.0,96050270845.42688
3614,2019,US,US,CONST,POSTT,3467.6,481679173030256.3,5.0,3.0,481648978889975.9,60584051.851,30133556228.558,0.0,0.0,0.0,481648978889975.9,0.0,60584051.851,30133556228.558,0.0,138908516850.345
5058,2019,US,US,ELEC1,CONST,478.9,468923769920960.06,5.0,3.0,468908890027763.6,0.0,14859077790.198,0.0,0.0,20815406.242,468908890027763.6,20815406.242,0.0,14859077790.198,0.0,979168448362.8317
14154,2019,US,US,PAPER,BEVER,4818.11,462781330537427.25,1.0,1.0,462781330537427.25,0.0,0.0,0.0,0.0,0.0,462781330537427.25,0.0,0.0,0.0,0.0,96050387089.00945
14309,2019,US,US,PAPER,WHOLE,4689.75,450452227360224.7,1.0,1.0,450452227360224.7,0.0,0.0,0.0,0.0,0.0,450452227360224.7,0.0,0.0,0.0,0.0,96050370992.10506
12168,2019,US,US,MOTOR,BUSIN,5126.3,450388111976043.8,2.0,2.0,450269806087779.6,0.0,118305888264.218,0.0,0.0,0.0,450269806087779.6,0.0,0.0,118305888264.218,0.0,87858321201.65495
3519,2019,US,US,CONST,COLLE,3206.48,445406924953867.56,5.0,3.0,445379004545581.44,56021845.55,27864386440.564,0.0,0.0,0.0,445379004545581.44,0.0,56021845.55,27864386440.564,0.0,138908374589.5398
14184,2019,US,US,PAPER,EDUCA,4629.67,444681168141347.1,1.0,1.0,444681168141347.1,0.0,0.0,0.0,0.0,0.0,444681168141347.1,0.0,0.0,0.0,0.0,96050294759.96068
