trade_id,factor_id,level
6535,414,222593532373
6535,412,8510092206
6536,414,50972684876998
6536,412,1948763936129
6537,414,27255039597
6537,412,1042001974
6538,414,126134611776383
6538,412,4822319701631
6539,414,20393284724
6539,412,779666559
6540,414,42502737090
6540,412,1624944839
6541,414,15457355882
6541,412,590958427
6542,414,1915616711190
6542,412,73236965469
6543,414,980004699990
6543,412,37467083031
6544,414,2925339556822
6544,412,111840218796
6545,414,937916520853
6545,412,35857987378
6546,414,829802506540
6546,412,31724622761
6547,414,88966928569
6547,412,3401342157
6548,414,47727940652
6548,412,1824712387
6549,414,14474755519
6549,412,553392108
6550,414,386942757286
6550,412,14793415190
6551,414,295055130299579
6551,412,11280410252767
6552,414,7300234711929
6552,412,279099171766
6553,414,89369670093
6553,412,3416739583
6554,414,845993068740
6554,412,32343612791
6555,414,57677104057545
6555,412,2205084166135
6556,414,124653477925
6556,412,4765693682
6557,414,12982187755639
6557,412,496328952875
6558,414,164856453245316
6558,412,6302715101192
6559,414,507575300123
6559,412,19405382356
6560,414,39847929217
6560,412,1523447462
6561,414,30660577447
6561,412,1172200910
6562,414,265333886338
6562,412,10144121503
6563,414,498909346014
6563,412,19074069637
6564,414,925879968865
6564,412,35397811531
6565,414,50225416782146
6565,412,1920194730536
6566,414,238756510143
6566,412,9128027641
6567,414,72129262786
6567,412,2757612364
6568,414,30139753339
6568,412,1152289005
6569,414,703875249428
6569,412,26910230547
6570,414,14784797477
6570,412,565245488
6571,414,249350248452
6571,412,9533042507
6572,414,44098309118
6572,412,1685946005
6573,414,130905451856
6573,412,5004716236
6574,414,211557566024458
6574,412,8088170283328
6575,414,115252427760
6575,412,4406277113
6576,414,146650684596
6576,412,5606680638
6577,414,14872554988
6577,412,568600592
6578,414,17002884015500
6578,412,650046338731
6579,414,39581308368
6579,412,1513254138
6580,414,281718160461246
6580,412,10770517436626
6581,414,20103209775
6581,412,768576548
6582,414,93054045946
6582,412,3557598924
6583,414,497947554875
6583,412,19037298886
6584,414,18804620525
6584,412,718929489
6585,414,29639344516
6585,412,1133157608
6586,414,2284526842398
6586,412,87340965702
6587,414,193214695163
6587,412,7386894192
6588,414,2137626041867
6588,412,81724722748
6589,414,2041539182335
6589,412,78051174709
6590,414,874736939744
6590,412,33442535073
6591,414,22843744738
6591,412,873351404
6592,414,130217685903
6592,412,4978421889
6593,414,241339792210
6593,412,9226790477
6594,414,171698564828
6594,412,6564299523
6595,414,803159671351
6595,412,30706026301
6596,414,40022857104
6596,412,1530135223
6597,414,804835383311
6597,412,30770091340
6598,414,2166150824092
6598,412,82815268931
6599,414,92330860379
6599,412,3529950430
6600,414,417777328710
6600,412,15972268157
6601,414,42936932926
6601,412,1641544812
6602,414,135774308900
6602,412,5190860110
6603,414,2812143845691
6603,412,107512573115
6604,414,1104221566258
6604,412,42216084380
6605,414,725504315556
6605,412,27737142924
6606,414,1481079062598
6606,412,56623924573
6607,414,42608253244
6607,412,1628978884
6608,414,4518890212375
6608,412,172764104902
6609,414,33797414249
6609,412,1292126993
6610,414,4294255712701
6610,412,164175983384
6611,414,320567992797
6611,412,12255806123
6612,414,6570769779937
6612,412,251210608400
6613,414,6987749873674
6613,412,267152397041
6614,414,194091864722
6614,412,7420429730
6615,414,39597372708
6615,412,1513868302
6616,414,400139441732
6616,412,15297944681
