trade_id,year,region1,region2,industry1,industry2,amount
66747,2019,WL,BR,COKEO,BASIC,121.00
55665,2019,US,BR,CHEM1,GASDI,120.71
65725,2019,WF,BR,PFERT,VEGET,120.69
7037,2019,CN,BR,ELECT,PUBLI,119.39
57707,2019,US,BR,NATU1,MOTOR,118.45
55714,2019,US,BR,CHEM1,PLAST,118.03
6956,2019,CN,BR,ELECT,COMPU,116.87
6842,2019,CN,BR,CHEM1,WOODW,116.24
61440,2019,WA,BR,FABRI,CONST,115.63
10438,2019,DE,BR,COMPU,BUSIN,114.90
6558,2019,CN,BR,BASIC,FABRI,113.94
67909,2019,WL,BR,FABRI,CONST,113.41
15957,2019,ES,BR,HOTEL,RECRE,112.81
55757,2019,US,BR,CHEM1,WOODW,112.18
67452,2019,WL,BR,ELEC4,RETA1,111.81
26778,2019,HU,BR,RECRE,BUSIN,111.19
65267,2019,WF,BR,GASDI,LANDT,111.10
65081,2019,WF,BR,CRUDE,LIQUE,110.35
54941,2019,US,BR,AIRTR,CRUDE,110.06
67375,2019,WL,BR,ELEC4,EDUCA,109.63
56664,2019,US,BR,GASDI,ELEC6,108.52
6667,2019,CN,BR,CERAM,CONST,108.38
65078,2019,WF,BR,CRUDE,HEAVY,107.77
71437,2019,WM,BR,CRUDE,KEROS,106.88
25175,2019,GB,BR,TRANS,TRANS,106.52
20054,2019,FR,BR,CONST,BIOGA,106.01
144,2019,AT,BR,BEVER,HOTEL,105.91
7370,2019,CN,BR,GLASS,CONST,105.10
56076,2019,US,BR,CRUDE,LIQUE,103.54
63755,2019,WA,BR,TEXTI,TEXTI,103.11
58741,2019,US,BR,PRIVA,NATUR,102.56
71778,2019,WM,BR,GASDI,LANDT,101.63
61426,2019,WA,BR,FABRI,BEVER,101.51
56357,2019,US,BR,FINAN,CRUDE,101.38
56073,2019,US,BR,CRUDE,HEAVY,101.13
56361,2019,US,BR,FINAN,EDUCA,100.41
6971,2019,CN,BR,ELECT,ELECT,100.33
5780,2019,CH,BR,CHEM1,HEALT,99.92
8253,2019,CN,BR,PLAST,RUBBE,99.86
67895,2019,WL,BR,FABRI,BEVER,99.56
56741,2019,US,BR,GASDI,RETA1,98.05
8178,2019,CN,BR,PFERT,VEGET,97.78
31841,2019,IT,BR,BUSIN,BUSIN,97.77
30867,2019,IN,BR,MOTO1,MOTO1,97.56
22913,2019,GB,BR,BEVER,HOTEL,97.47
10760,2019,DE,BR,FABRI,CONST,97.33
41573,2019,NL,BR,BUSIN,FINAN,96.27
56665,2019,US,BR,GASDI,ELECT,96.24
20803,2019,FR,BR,HOTEL,RECRE,95.46
10463,2019,DE,BR,COMPU,FINAN,94.78
6778,2019,CN,BR,CHEM1,MOTOR,94.41
40584,2019,MX,BR,LEAD1,CONST,94.20
15961,2019,ES,BR,HOTEL,RESEA,94.02
55502,2019,US,BR,BUSIN,OFFIC,92.69
65080,2019,WF,BR,CRUDE,KEROS,92.01
11837,2019,DE,BR,PFERT,PFERT,91.89
30908,2019,IN,BR,MOTOR,GASDI,91.19
55693,2019,US,BR,CHEM1,MOTOR,91.12
56713,2019,US,BR,GASDI,OILSE,91.00
55082,2019,US,BR,ALUM1,MOTO1,91.00
55490,2019,US,BR,BUSIN,MEMBE,90.94
65364,2019,WF,BR,HEAVY,BASIC,90.65
8359,2019,CN,BR,RADIO,COMPU,90.35
39892,2019,MX,BR,ALUM1,MOTO1,89.72
55177,2019,US,BR,AUXIL,FINAN,89.46
69357,2019,WL,BR,NATUR,PLAST,89.42
9813,2019,DE,BR,AIRTR,EDUCA,89.02
72833,2019,WM,BR,TEXTI,TEXTI,88.23
15971,2019,ES,BR,HOTEL,SUPPO,88.10
66660,2019,WL,BR,CHEM1,HEALT,87.93
66792,2019,WL,BR,COPP1,FABRI,87.85
6538,2019,CN,BR,BASIC,BASIC,87.18
28121,2019,IE,BR,AUXIL,FINAN,86.89
55434,2019,US,BR,BUSIN,COMPU,86.74
56075,2019,US,BR,CRUDE,KEROS,86.34
9903,2019,DE,BR,AIRTR,SUPPO,86.11
56442,2019,US,BR,FINAN,RAILW,85.98
38326,2019,KR,BR,PLAST,RUBBE,85.80
17883,2019,ES,BR,VEGET,BEVER,85.66
10746,2019,DE,BR,FABRI,BEVER,85.45
55768,2019,US,BR,COMPU,BUSIN,84.49
41649,2019,NL,BR,BUSIN,RETA1,84.45
6961,2019,CN,BR,ELECT,CRUDE,84.41
25158,2019,GB,BR,TRANS,PUBLI,84.35
41565,2019,NL,BR,BUSIN,EDUCA,83.46
21187,2019,FR,BR,MOTO1,MOTO1,83.18
56474,2019,US,BR,FINAN,WHOLE,82.70
60310,2019,US,BR,WHEAT,FOOD5,82.48
65457,2019,WF,BR,KEROS,AIRTR,82.37
7572,2019,CN,BR,MACHI,PUBLI,82.27
66812,2019,WL,BR,COPP1,MACHI,82.07
7608,2019,CN,BR,MEDIC,BUSIN,82.07
65003,2019,WF,BR,BITUM,BASIC,80.64
56761,2019,US,BR,GASDI,WHOLE,80.03
6793,2019,CN,BR,CHEM1,PAPER,79.81
69866,2019,WL,BR,PROCE,HOTEL,79.69
33278,2019,IT,BR,MACHI,PUBLI,79.66
20807,2019,FR,BR,HOTEL,RESEA,79.55
15881,2019,ES,BR,HOTEL,COMPU,78.97
11923,2019,DE,BR,PLAST,RUBBE,78.89
30109,2019,IN,BR,CHEM1,HEALT,78.88
56382,2019,US,BR,FINAN,HEALT,78.88
64552,2019,WE,BR,PFERT,OILSE,78.09
55447,2019,US,BR,BUSIN,ELEC4,77.13
