trade_id,factor_id,level
1020,414,396760431147
1021,414,547968121
1022,414,56018896173
1023,414,10786596433292
1024,414,176363206951
1025,414,2384844561
1026,414,2478482143379
1027,414,1559777320043247
1028,414,535275091651
1029,414,1001186763
1030,414,1729420082
1031,414,472005507
1032,414,328064039523
1033,414,44815825811243
1034,414,10887065696
1035,414,62904998455
1036,414,226631897179
1037,414,25783006946553
1038,414,13342677368699
1039,414,75197844870022
1040,414,3387101658873
1041,414,7054478171
1042,414,304492113914
1043,414,85881018112942
1044,414,109961331984058
1045,414,424148850
1046,414,8713585122
1047,414,1037694575898
1048,414,3089074276867
1049,414,6744279377710
1050,414,1349552938544
1051,414,1042644658662807
1052,414,11753302264589
1053,414,31839721645462
1054,414,7736204577188
1055,414,125742320678538
1056,414,96695033184
1057,414,41172692964433
1058,414,5946783524011
1059,414,1022811885660
1060,414,1424760890
1061,414,11465981806
1062,414,2057228121
1063,414,1751883895361
1064,414,16658027394532
1065,414,1550710490435
1066,414,1651003323856
1067,414,2026685182
1068,414,328430286457
1069,414,92258139310
1070,414,2781424569
1071,414,1411575341
1072,414,15793536435994
1073,414,785793789653613
1074,414,151181208252
1075,414,8441238629367
1076,414,168479397880
1077,414,63261352788
1078,414,73881967389
1079,414,416836950086
1080,414,108447885275729
1081,414,1036817510144
1082,414,96655390118
1083,414,272185948346
1084,414,50105315167902
1085,414,11149441646884
1086,414,5874938300332
1087,414,1454453648
1088,414,12186262218324
1089,414,1794750340774
1090,414,5066134208195
1091,414,1111497502006
1092,414,392454700
1093,414,23194198241886
1094,414,55197655190
1095,414,95851380087
1096,414,40409063058
1097,414,13020944834920
1098,414,775590480595
1099,414,3955495253879
1100,414,610447294889
1101,414,94481475157
1102,414,243107749861
1103,414,320007928897
1104,414,16537666576657
1105,414,711490425
1106,414,8005788574748
1107,414,247075301280626
1108,414,20281614577
1109,414,28035708250
1110,414,24668646114
1111,414,76840609823
1112,414,32767544063
1113,414,7369247693464
1114,414,351898265050
1115,414,14771818975144
1116,414,135835326807395
1117,414,654468339982
1118,414,463700133502
1119,414,4283527243014
1120,414,517428355839
1121,414,1123142796776
1122,414,19414652049643
1123,414,88417438383
1124,414,8783625105702
1125,414,3127299679280
1126,414,1494531178398
1127,414,68991309079
1128,414,71799576044
1129,414,1412560161
1130,414,300560368
1131,414,88845331377
1132,414,62945356610
1133,414,63039192187
1134,414,37727027107693
1135,414,2552953807993
1136,414,266485409157
1137,414,162132120321
1138,414,13984901483
1139,414,62053481925990
1140,414,25428059301869
1141,414,1151232475
1142,414,67870433727
1143,414,35523113119726
1144,414,7768451491439
1145,414,646678923929
1146,414,7491813476
1147,414,3926656517774
1148,414,3270791357987
1149,414,2580060460837
1150,414,3460483188472
1151,414,4570608423350
1152,414,959243132185
1153,414,10305132339933
1154,414,122578246223583
1155,414,44847536413
1156,414,10524553363808
1157,414,492784157521
1158,414,526757773
1159,414,8305553060066
1160,414,27196682615378
