trade_id,factor_id,level
15008,8,2310244608
15009,8,1666053557
15010,8,3866207236
15014,8,1508125712
15015,8,1077528962
15016,8,7240118267
15017,8,10323705360
15018,8,60226824002
15019,8,3156282520
15020,8,10511776578
15021,8,599829816
15022,8,1050778763
15023,8,815074553212
15024,8,716143326506
15025,8,718864328571
15026,8,1293767371
15027,8,7966061834
15028,8,1708448924824
15029,8,22516406985
15030,8,8791527920
15031,8,951308759
15032,8,17828006433
15033,8,159526723011
15034,8,950170341
15035,8,34268553600
15036,8,114484721929
15037,8,7757470299
15038,8,15818458632
15039,8,3207776950
15040,8,49119041929
15576,8,15486582491
15577,8,8199179764
15578,8,9885669868
15579,8,110987217771
15580,8,511775307919
15581,8,5635668611
15582,8,38002946005
15583,8,2957578682
15584,8,393172356676
15585,8,80954498985
15586,8,12906103614
15587,8,231351749890
15588,8,195185613412
15589,8,481315685372
15590,8,16390678920
15591,8,752789110
15592,8,39792146057
15593,8,391990228100
15594,8,2861073853
15595,8,787400528
15596,8,721444576221
15597,8,4436958390
15598,8,12674900034
15599,8,225421049192
15600,8,231986366160
15601,8,43602593646
15602,8,1206445741
15603,8,1597724692724
15604,8,41845679464
15605,8,22575955301
15606,8,4135465154
15607,8,69439221424
15608,8,874254936806
15609,8,727473649729
15610,8,6295490691
15611,8,9407044016
15612,8,1574436136
15613,8,97612816090
15614,8,7070890236
15615,8,919938015
15616,8,4042353362
15617,8,221521265861
15618,8,6236494436
15619,8,47458135892
15620,8,87441075150
15621,8,2715735363
15622,8,65208249773
15623,8,270321172668
15624,8,7673041275
15625,8,974019204
15626,8,4206704638
15627,8,2863818206
15628,8,10171152138
15629,8,27127550320
15630,8,15324465029
15631,8,19638062924
15632,8,238205817406
15633,8,261820790542
15634,8,234052301363
15635,8,5486480939
15636,8,13101055120
15637,8,1551867544230
15638,8,3839104702
15639,8,163405848543
15640,8,2059259676
15641,8,3118556709
15642,8,33648380780
15643,8,142210369720
15644,8,39822327646
15645,8,24510983573
15646,8,422465435646
15647,8,712251486069
15648,8,49458997660
15649,8,672657340960
15650,8,33651637303
15651,8,19074962928
15652,8,1648624867
15653,8,5537651218
15654,8,305502856806
15655,8,191218483346
15656,8,229463374807
15657,8,40236737851
15658,8,60229900220
15659,8,36732841109
15660,8,10799580517
15661,8,1003740900966
15662,8,59899477371
18374,414,2935126690102
18375,414,6312923456450
18376,414,5059059718
18377,414,6138010064
18378,414,42386814340419
18379,414,694003091630
18380,414,155121036036718
18381,414,28858105693
18382,414,24081731836
18383,414,6376165053185
18384,414,23664488240642
18385,414,1873039255301124
18386,414,231851922344
18387,414,63549891324854
18388,414,8709946539
18389,414,3269033827319
18390,414,666808143268274
18391,414,306657284476556
18392,414,28387897159339
18393,414,3722803298529330
18394,414,56580625156534
18395,414,189021181277
18396,414,661503273079
18397,414,1154047532180
18398,414,17572112039788
18399,414,321044551743
18400,414,1391461401135
18401,414,33152948360731
18402,414,10859466124846
18403,414,1409964791792
18404,414,77675176484
18405,414,642705617711
18406,414,2849285627506
18407,414,1466155459668
18408,414,11028612970360
18409,414,5954376453076
27562,414,229537404268
27563,414,312492913291
27564,414,20844989181
27565,414,542194419654
27566,414,94551314949
27567,414,49566489229
27568,414,1335031809
27569,414,843677394
27570,414,8980183473
27571,414,3649893054
27572,414,2551540320
27573,414,7781474205
27574,414,877816589477
27575,414,174475032453
27576,414,7731107614
27577,414,66548452973
27578,414,1230616974
27579,414,88374308437
27580,414,278890422883
27581,414,16959005805
27582,414,81992302343
27583,414,444028960808
27584,414,44829659905
27585,414,154577115251
27586,414,101038387768
27587,414,1730600991469
27588,414,16690743589
27589,414,51991414930
27590,414,28846959685
27591,414,9439548828
27592,414,12271668588
27593,414,4214335697
27594,414,12469440922
27595,414,2052950987
27596,414,422845474941
27597,414,609029980286
27598,414,17076082466
27599,414,941127264
27600,414,6397307417
27601,414,5951535729
