trade_id,factor_id,level
466,8,2383042302
467,8,1805692791
468,8,10215880530
565,8,618321415
566,8,2155855005
567,8,2101468271
568,8,9719318443
569,8,3464664906
570,8,2781114935
571,8,1739244056
572,8,782968022
573,8,1545073276
574,8,2598899840
575,8,1278158381
576,8,5394668512
577,8,2936318539
578,8,1747237223
579,8,869349770
580,8,606818830
581,8,21987688555
582,8,1245567625
583,8,12128213738
584,8,3357461083
585,8,1839569497
586,8,804837040
587,8,788100291
588,8,2843277252
589,8,3368265537
590,8,3558182271
591,8,775000774
592,8,3002731525
593,8,10058438237
1411,8,1612235207
1412,8,4973995630
1413,8,1335986678
1414,8,667280027
1415,8,1923632031
1416,8,3836406821
1417,8,4239999204
1418,8,1439360217
1419,8,963746000
1420,8,18151271075
1421,8,2097647213
1422,8,1747765378
1423,8,1741204880
1424,8,660084551
1425,8,6437968305
1426,8,817022348
1427,8,8246438702
1428,8,3120596631
1429,8,1023937003
1430,8,1041916553
1431,8,1073464042
1432,8,2018062388
1433,8,1156228018
1434,8,4499684619
1435,8,9958657495
2563,8,1265100259
2564,8,913647277
2565,8,21071600210
2715,8,749902611
2716,8,667502120
2717,8,784220857
2718,8,3540326743
2719,8,2071947744
2720,8,12391944815
2721,8,2587609645
2722,8,782545701
2723,8,14043954727
2724,8,2348240615
2725,8,6488384676
2726,8,787390888
2727,8,23385809806
2728,8,14400122774
2729,8,3284451252
2730,8,1755752226
2731,8,1242651829
2732,8,20097773816
2733,8,24856989086
2734,8,1209446729
2735,8,6967769912
2736,8,3146718991
2737,8,8702222562
2738,8,3189226748
2739,8,1828441033
2740,8,962285912
2741,8,16708123962
2742,8,1499780910
2743,8,2629826832
2744,8,1065602303
2745,8,3388767419
2746,8,1043431120
2747,8,1173598178
2748,8,287925626378
2749,8,10358327817
2750,8,612362328
2751,8,677388257
2752,8,163478674156
2753,8,7921686408
2754,8,9538559891
2755,8,979115550
2756,8,1130851666
2757,8,3821328966
2758,8,7315637120
2759,8,7583199401
2760,8,24749557309
2761,8,1075614988
2762,8,2015439255
2763,8,6732309944
2764,8,3618964089
2765,8,669294333
2766,8,59328336757
2767,8,141483586447
3522,8,2199932781
3523,8,3377485663
4130,8,2478091243
4131,8,2814357387
4132,8,2891532512
4133,8,690326767728
4134,8,26980796435
4135,8,102831028261
4136,8,1199383969
4137,8,379619857882
4138,8,5424821098
4139,8,14615346284
4140,8,4040893274
4141,8,541271316
4142,8,6248347185
4143,8,1863191723
4274,8,3147196289
4275,8,702037089
4276,8,1393564700
4277,8,14835012491
4278,8,1544386944
4279,8,37511348963
4280,8,7084551553
4281,8,16135898648
4282,8,846442386
4283,8,12325439054
4284,8,676388978
4285,8,8008444707
4286,8,37562779164
4287,8,6102330139
4288,8,16618195199
4289,8,1264336430
4290,8,9001210710
4291,8,791018126
4292,8,3018286657
4293,8,10417808470
4294,8,10000861719
4295,8,891467370
4296,8,7041661046
4297,8,881327227
4298,8,1102908427
4299,8,977339137
4300,8,1745988169
4301,8,4285624165
4302,8,9072051236
4303,8,1021700624
4304,8,1056254030
4305,8,983140226
4306,8,2596513379
4307,8,834660567
4308,8,100002097450
4309,8,1781921134
4310,8,741567351
4311,8,30637742013
4312,8,1924542238
4313,8,4046977038
4314,8,10933580267
4315,8,13473376920
4316,8,7679911178
4317,8,922540110
4318,8,2887817009
4319,8,4256226814
4320,8,1318235162
4321,8,1274332531
4322,8,3798964347
4323,8,27830021911
4324,8,31647406073
4905,8,9645769642
4906,8,11204323057
4907,8,515704291
4908,8,2834317862
4909,8,1239603576
4910,8,450852897256
4911,8,47066253219
4912,8,166543378033
4913,8,502488257
4914,8,1676341729
4915,8,5598743294
4916,8,996942986
4917,8,62459847652
4918,8,1014291235
4919,8,15319902626
4920,8,1068364712
4921,8,17247847215
4922,8,3035832687
4923,8,1675730923
4924,8,1209297307
4925,8,12864737823
5034,8,1050539698
5035,8,3899374036
5036,8,3055616505
5037,8,2101064558
5038,8,707856890
5039,8,614824233
5040,8,4149008418
5041,8,2741827988
5042,8,841236402
5043,8,827671386
5044,8,1413946943
5045,8,1106352076
5046,8,734095414
5047,8,3500477844
5048,8,1677462457
5049,8,648922337
5050,8,8357118509
5051,8,2755622196
5052,8,1697805124
5053,8,1465880746
5054,8,768570876
5055,8,8948573535
5056,8,624662781
5057,8,3753005405
5058,8,8583174657
6120,8,13418061095
6121,8,2567198704
6122,8,6456845840
6123,8,3940935238
6124,8,1083584487
6125,8,4485251391
6126,8,14970426949
6127,8,4712811876
6128,8,7879876149
6129,8,1038522317
6130,8,736403411
6131,8,1703898886188
6132,8,867505559
6133,8,577481530329
6134,8,7130721714549
6135,8,949946836
6136,8,83118888670840
6137,8,63339791994
6138,8,208886476674
6139,8,155771271525
6140,8,3360410859
6141,8,9116440975
6142,8,813373033
6143,8,2152571616
6587,8,34069239359
6588,8,17350738495
6589,8,8631724689
6590,8,5196331083
6591,8,238253604363
6592,8,28933179162
6593,8,1307527744
6594,8,1905035073
6595,8,1450822249
6596,8,2234064237
6597,8,9070665736
6598,8,1198167967496
6599,8,22497449566
6600,8,1385596046
6601,8,113726590980
6602,8,1171170056
6603,8,1136336884
6604,8,1746411045
6605,8,6710592476
6606,8,219247307701
6607,8,697520460165
6608,8,4462424145
6609,8,5813557161
6610,8,6139190291
6611,8,6107887082
6612,8,47700690265
6613,8,865094693301
6614,8,35148447683
6615,8,2424622553
6616,8,4191900668
6617,8,15321463619
6618,8,6414824298
6619,8,2959890334
6620,8,108757854734
6621,8,274319217092
6622,8,188131535674
6623,8,160151614675
6624,8,43383400566
6625,8,327892582625
6626,8,9243576440
6627,8,7734199836
6628,8,56710703656
6629,8,28172780830
6630,8,233020168866
6631,8,469693072449
6632,8,4796000731
6633,8,214631065424
6634,8,884030966
6635,8,52258927973
6636,8,17618149246
6637,8,14150611029
6638,8,1395676839
6639,8,57294486927
6640,8,8446343136
6641,8,747860750529
6642,8,9730421983
6643,8,663802402
6644,8,30426325684
6645,8,13195726892
6646,8,385412871055
6647,8,40914629235
6648,8,4746049169
6649,8,1083889128
6650,8,639186594
6651,8,3454310896
6652,8,82937863466
6653,8,2355387649
6654,8,65786143259
6655,8,1126023699
6656,8,448254499193
6657,8,856779044
6658,8,138219099056
6659,8,92740779199
6660,8,68088061060
6661,8,4484222567
6662,8,8041905589
6663,8,786575215375
6664,8,31816577259
6665,8,951138922
6666,8,137374046106
6667,8,114333168858
6668,8,7035282297
6669,8,149923005145
6670,8,288953469045
6671,8,11229582066
6672,8,978141115878
6673,8,5036759094
6674,8,11383597588
6675,8,30627312731
6676,8,4091540413
6677,8,751942570
6678,8,83223446915
6679,8,37838092051
6680,8,11468139789
6681,8,1360783324
6682,8,67072649048
6683,8,236591296290
6684,8,29744176163
6685,8,670281082342
6686,8,388625952093
7437,8,838804742
7457,8,7001229803
7458,8,2457958613
7459,8,666176138
7806,8,43367762629
7807,8,486123647
7808,8,3617563097
7809,8,2202186744
9199,8,593077890
9200,8,534372111
9201,8,4647232924
9202,8,6873936939
9203,8,4533135593
9204,8,633513188
9579,8,2300600025
9580,8,3573983749
9581,8,2350340580
9582,8,1861422589
9583,8,7766118876
9584,8,2958890664
9585,8,1629195756
9586,8,7476026152
9587,8,2531295520
9588,8,5958012678
9589,8,1098250997
9590,8,1399383105
9591,8,987956344
9592,8,1772262661
9593,8,160857966193
9594,8,4447149651
9595,8,37252765490
9596,8,3044500677
9597,8,1868453095
9598,8,1433673680
9599,8,3797973857
9600,8,2824520877
9601,8,4470678949
9602,8,2625250601
12510,8,8854178168
12511,8,3347879975
12512,8,722184192
12513,8,542201963
12514,8,32597395847
12515,8,57042394178
12516,8,2627907649
12517,8,55388487426
12518,8,1344376502
12519,8,833349464
12520,8,1219039899
12521,8,580012707
12522,8,563867683
12523,8,1102431455
12524,8,739904686
12525,8,554356633
12526,8,2731733484
12527,8,1654787920
12685,8,912479640
12686,8,29644095064
12687,8,1179321397
12688,8,808887861
12689,8,58888765944
12690,8,1031483888
12691,8,4235522183
12692,8,4361736662
12693,8,616438402
12694,8,1972751691
12695,8,3376059973
12696,8,1223943825
12697,8,7507782417
12698,8,5962879362
12699,8,15903014814
12700,8,6193033572
12701,8,2222650207
12702,8,9335773469
12703,8,1006278896
12704,8,1148123396
12705,8,1733157632
12706,8,45488608946
12707,8,28065101990
12708,8,885368056
12709,8,10373391870
12710,8,5669875001
12711,8,1992028726
12712,8,967300190
12713,8,7708720937
12714,8,652987503
12715,8,700527560
12716,8,13508619921
12717,8,1002985240
12718,8,8368385199
12719,8,6198516724
12720,8,714845149
12721,8,1246503701
12722,8,319631055397
12723,8,7583446559
12724,8,10490026070
12725,8,1240025034
12726,8,81324664821
12727,8,2892897223
12728,8,1391845506
12729,8,2706151032
12730,8,1877511776
12731,8,6371103159
12732,8,2111759342
12733,8,25981563517
12734,8,4301896426
12735,8,731401363
12736,8,1826012396
12737,8,5029386212
12738,8,5684304656
12739,8,1705770624
12740,8,3589971803
12741,8,1572725256
12742,8,941758507
12743,8,1130939275
12744,8,17594552184
12745,8,82982331153
13876,8,737791345
13877,8,1545098248
13878,8,2040724124
15362,8,1017579591
15363,8,2311288038
15616,8,976041287
15617,8,3224546551
15618,8,17840747528
15619,8,2025711026
15620,8,815082997
15621,8,1462708415
15622,8,91480752592
15623,8,679080408
15624,8,1576305116
15625,8,3240800043
15626,8,18322084576
15627,8,646428857
15628,8,621768679
15629,8,6953482111
15630,8,21792524403
15631,8,10648487508
15632,8,3864450569
15633,8,6189234122
15634,8,4191121324
15635,8,3265811349
15636,8,2206582884
15637,8,737403405
15638,8,664132173
15639,8,16363679745
15640,8,1304105053
15641,8,6738528113
15642,8,1573812505
15643,8,1943864312
15644,8,3628309277
15645,8,6353942675
15646,8,2354884353
15647,8,1537383417
15648,8,1670002447
15649,8,1114998455
15650,8,1355519111
15651,8,5817683333
15652,8,8485671957
15653,8,672600560
15654,8,5755669928
15655,8,1185723069
15656,8,632172575
15657,8,20849330546
15658,8,1562120664
15659,8,1343232961
15660,8,83498217408
15661,8,47198157844
15662,8,2465426074
15663,8,122732847934
15664,8,15744458565
15665,8,954505281
15666,8,6462535918
15667,8,42497900436
15668,8,13635710969
15669,8,6663067872
15670,8,51812313370
15671,8,3826249648
15672,8,11687077224
15673,8,1866228193
15674,8,1568079205
15675,8,1293396423
15676,8,4178230005
15677,8,3849889883
15678,8,4268249857
15679,8,703123369
15680,8,709858770
15681,8,2241247463
15682,8,948410401
15683,8,14871937543
15684,8,54227449661
17313,8,630686536
17314,8,1246012466
17315,8,707343325
17316,8,6499253441
17479,8,8611984151
17480,8,2067517935
17481,8,399984408414
17482,8,1355784754
17483,8,52084016326
17484,8,1219920277
17485,8,4116403148
17486,8,17341034476
17487,8,21794284771
17488,8,10670447689
17489,8,9040863563
17490,8,623170401
17491,8,33724187224
17492,8,4215876085
17493,8,6508371893
17494,8,170238748070
17495,8,1024590693
17496,8,46707880949
17497,8,4918296557
17498,8,819037110
17499,8,62478453222
17500,8,23789638583
17501,8,1919062466
17502,8,5218764565
17503,8,1436657228
17504,8,5078917852
17505,8,8610654862
17506,8,3759306672
17507,8,1859463637
17508,8,2290609438
17509,8,14845101146
17510,8,8424320679
17511,8,74245180894
17512,8,7106269053
17513,8,4793940704
17514,8,1056545483
17515,8,1529335761
17516,8,98541004143
17517,8,46070138933
17518,8,4327809592
17519,8,612696655
17520,8,5850216231
17521,8,20343655614
17522,8,2345265395
17523,8,6372103978
17524,8,9854360774
17525,8,26618975052
17526,8,4203751421
17527,8,8397772067
17528,8,5468891916
17529,8,4505919134
17530,8,16223947746
17531,8,1046872490
17532,8,1117027048
17533,8,35021826274
17534,8,2118913641572
18302,8,2090930089
18372,8,866427941
18373,8,706914625
18374,8,4730559051
18375,8,3386488363
18376,8,1732274543
18377,8,10775025497
18378,8,2049678854
18379,8,2585205876
18380,8,2019312707
18381,8,1224001608
18382,8,6144566139
18617,8,765472913
18618,8,997262988
18619,8,988188419
18620,8,657743117
18621,8,667517105
18622,8,637466492
18623,8,1258397510
18624,8,1053088453
18625,8,1019573175
19318,8,1470334667
19319,8,662047195
19320,8,1296329620
19321,8,748078984
19322,8,1030107092
19323,8,8410723352
19324,8,3651229897
19325,8,12176467096
19326,8,1225258823
19327,8,2693642886
19328,8,3934687154
19329,8,1102990678
19330,8,679009640
19331,8,1860556443
19332,8,2583551538
19333,8,10194874285
19334,8,689628822
19335,8,982411762
19336,8,3796313995
19337,8,1773445391
19338,8,1072676512
19339,8,1274476440
19340,8,9529051742
19341,8,974460200
19342,8,1772326900
19343,8,189402271352
19344,8,5957236193
19345,8,12503009050
