trade_id,year,region1,region2,industry1,industry2,amount
6969,2021,US,US,FOOD5,BEVER,23875.77
8756,2021,US,US,INSUR,FINAN,23027.97
8131,2021,US,US,HOTEL,BUSIN,22967.45
15028,2021,US,US,REALE,COMPU,22495.27
15090,2021,US,US,REALE,MEMBE,22439.62
6251,2021,US,US,FINAN,RETA1,22394.89
3605,2021,US,US,DAIRY,DAIRY,22390.53
3558,2021,US,US,CRUDE,RUBBE,21344.81
18896,2021,US,US,WHOLE,BUSIN,21166.57
15145,2021,US,US,REALE,SUPPO,20824.88
18926,2021,US,US,WHOLE,FABRI,20687.62
13029,2021,US,US,PAPER,FOOD5,20497.86
7384,2021,US,US,FORES,WOODW,20473.92
946,2021,US,US,BASIC,MOTO1,20440.38
15988,2021,US,US,RUBBE,RESEA,20413.99
9289,2021,US,US,LANDT,MOTO1,20300.54
2979,2021,US,US,COMPU,RETA1,20150.33
6208,2021,US,US,FINAN,MEMBE,20041.43
13079,2021,US,US,PAPER,PAPER,19826.13
7303,2021,US,US,FORES,FORES,19333.80
1957,2021,US,US,BUSIN,RETAI,19308.02
13037,2021,US,US,PAPER,HEALT,19150.95
18994,2021,US,US,WHOLE,POSTT,18981.15
18912,2021,US,US,WHOLE,CRUDE,18895.93
6279,2021,US,US,FINAN,WHOLE,18823.19
15116,2021,US,US,REALE,POSTT,18565.58
19004,2021,US,US,WHOLE,RAWMI,18441.24
15135,2021,US,US,REALE,SALEM,18335.22
4050,2021,US,US,EDUCA,EDUCA,18071.24
3539,2021,US,US,CRUDE,PLAST,17998.45
7664,2021,US,US,GASDI,EDUCA,17771.54
3443,2021,US,US,CRUDE,BIOGA,17590.77
14422,2021,US,US,PRINT,WHOLE,17064.54
15290,2021,US,US,RECRE,RECRE,17023.58
6250,2021,US,US,FINAN,RESEA,16940.69
11741,2021,US,US,NONME,CONST,16901.34
18985,2021,US,US,WHOLE,PAPER,16601.69
3503,2021,US,US,CRUDE,LIQUE,16406.16
18879,2021,US,US,WHOLE,93197,16343.72
9330,2021,US,US,LANDT,RETA1,16289.95
19012,2021,US,US,WHOLE,RUBBE,16176.94
11197,2021,US,US,MOTOR,LANDT,16099.81
8711,2021,US,US,INSUR,AUXIL,16004.85
1914,2021,US,US,BUSIN,MOTO1,15900.03
1994,2021,US,US,CATTL,CATTL,15499.15
1913,2021,US,US,BUSIN,MEMBE,15477.90
13008,2021,US,US,PAPER,EDUCA,15382.59
1879,2021,US,US,BUSIN,FOOD5,15272.10
8737,2021,US,US,INSUR,CRUDE,15264.62
11238,2021,US,US,MOTOR,POSTT,15112.02
18993,2021,US,US,WHOLE,PLAST,15017.52
15991,2021,US,US,RUBBE,RUBBE,14782.38
9290,2021,US,US,LANDT,MOTOR,14773.53
6990,2021,US,US,FOOD5,EDUCA,14755.90
13404,2021,US,US,PIGS9,MEATP,14613.81
3047,2021,US,US,CONST,EDUCA,14073.58
17228,2021,US,US,SUPPO,HEALT,13769.08
14018,2021,US,US,POSTT,RESEA,13694.68
15133,2021,US,US,REALE,RETAI,13650.66
2881,2021,US,US,COMPU,EDUCA,13610.60
4709,2021,US,US,ELEC2,REALE,13600.04
6084,2021,US,US,FABRI,RESEA,13143.18
305,2021,US,US,ALUM1,ALUM1,13124.62
19028,2021,US,US,WHOLE,TRANS,13119.31
19022,2021,US,US,WHOLE,SUPPO,13114.28
6184,2021,US,US,FINAN,HOTEL,13073.67
1056,2021,US,US,BEVER,HOTEL,13004.90
15102,2021,US,US,REALE,OILSE,12931.68
6145,2021,US,US,FINAN,CONST,12754.15
9329,2021,US,US,LANDT,RESEA,12508.36
2963,2021,US,US,COMPU,POSTT,12343.27
332,2021,US,US,ALUM1,FABRI,12178.75
11373,2021,US,US,NATUR,CRUDE,12115.52
1969,2021,US,US,BUSIN,SUPPO,12114.41
9215,2021,US,US,LANDT,BUSIN,12097.19
9274,2021,US,US,LANDT,LANDT,11918.05
14394,2021,US,US,PRINT,RESEA,11509.45
8181,2021,US,US,HOTEL,HOTEL,11477.97
1625,2021,US,US,BITUM,ELEC1,11402.93
6149,2021,US,US,FINAN,CRUDE,11388.07
8165,2021,US,US,HOTEL,FINAN,11301.27
2967,2021,US,US,COMPU,PRINT,11266.89
15120,2021,US,US,REALE,PRINT,11263.18
15181,2021,US,US,RECRE,BUSIN,11228.23
3923,2021,US,US,DISTR,HOTEL,11220.94
7888,2021,US,US,GLASS,RESEA,11202.10
18112,2021,US,US,TRANS,PUBLI,11044.98
3625,2021,US,US,DAIRY,HEALT,11001.39
3627,2021,US,US,DAIRY,HOTEL,10921.00
269,2021,US,US,AIRTR,REALE,10912.04
2525,2021,US,US,CHEM1,RESEA,10909.96
18998,2021,US,US,WHOLE,PRINT,10729.31
8115,2021,US,US,HOTEL,AIRTR,10603.19
18913,2021,US,US,WHOLE,DAIRY,10528.91
7010,2021,US,US,FOOD5,HEALT,10523.60
15396,2021,US,US,RENTI,CONST,10513.95
1844,2021,US,US,BUSIN,CHEM1,10508.90
15384,2021,US,US,RENTI,BUSIN,10501.00
15687,2021,US,US,RESEA,WHOLE,10462.81
15021,2021,US,US,REALE,CEREA,10113.82
16177,2021,US,US,SALEM,WHOLE,10097.51
15755,2021,US,US,RETA1,LANDT,10035.19
2912,2021,US,US,COMPU,HOTEL,9988.54
674,2021,US,US,AUXIL,FINAN,9956.33
15000,2021,US,US,REALE,93197,9951.48
1976,2021,US,US,BUSIN,TRANS,9890.06
14032,2021,US,US,POSTT,SUPPO,9827.11
19026,2021,US,US,WHOLE,TOBAC,9790.51
16015,2021,US,US,RUBBE,WHOLE,9774.37
15432,2021,US,US,RENTI,HEALT,9550.15
15804,2021,US,US,RETA1,REALE,9534.49
6144,2021,US,US,FINAN,COMPU,9481.25
6153,2021,US,US,FINAN,EDUCA,9446.86
18888,2021,US,US,WHOLE,BEVER,9402.07
14282,2021,US,US,PRINT,BUSIN,9331.84
9305,2021,US,US,LANDT,PAPER,9230.45
2419,2021,US,US,CHEM1,CHEM1,9204.27
3506,2021,US,US,CRUDE,MACHI,9151.38
2067,2021,US,US,CEMEN,CEMEN,9011.56
3043,2021,US,US,CONST,CRUDE,9005.17
14293,2021,US,US,PRINT,COMPU,8824.29
891,2021,US,US,BASIC,CRUDE,8821.58
2916,2021,US,US,COMPU,INSUR,8755.46
15230,2021,US,US,RECRE,HOTEL,8745.02
1959,2021,US,US,BUSIN,SALEM,8549.06
10869,2021,US,US,MEMBE,INSUR,8501.11
18881,2021,US,US,WHOLE,ALUM1,8467.42
9313,2021,US,US,LANDT,PLAST,8457.87
8142,2021,US,US,HOTEL,COMPU,8419.70
17270,2021,US,US,SUPPO,PAPER,8383.83
15746,2021,US,US,RETA1,HOTEL,8336.05
17296,2021,US,US,SUPPO,RETAI,8284.72
18907,2021,US,US,WHOLE,COMPU,8191.59
3517,2021,US,US,CRUDE,NATU1,8152.18
18301,2021,US,US,VEGET,FOOD5,8104.97
7059,2021,US,US,FOOD5,POULT,8068.65
14078,2021,US,US,POULT,POULT,8037.37
5962,2021,US,US,FABRI,BEVER,8021.78
9357,2021,US,US,LANDT,WHOLE,8007.85
3765,2021,US,US,DIST1,HOTEL,7988.87
15289,2021,US,US,RECRE,REALE,7830.11
15122,2021,US,US,REALE,PUBLI,7824.10
14007,2021,US,US,POSTT,PRINT,7820.78
6104,2021,US,US,FABRI,TRANS,7814.02
6241,2021,US,US,FINAN,PUBLI,7674.36
8721,2021,US,US,INSUR,BUSIN,7650.75
11093,2021,US,US,MOTO1,SALEM,7629.62
15128,2021,US,US,REALE,RECRE,7596.26
19013,2021,US,US,WHOLE,SALEM,7559.43
8781,2021,US,US,INSUR,LANDT,7501.84
19005,2021,US,US,WHOLE,REALE,7484.46
8150,2021,US,US,HOTEL,EDUCA,7481.92
6069,2021,US,US,FABRI,POSTT,7477.91
1822,2021,US,US,BUSIN,93197,7454.84
9260,2021,US,US,LANDT,GASDI,7424.72
8837,2021,US,US,INSUR,RESEA,7383.62
9206,2021,US,US,LANDT,BASIC,7377.08
9232,2021,US,US,LANDT,DIST1,7376.74
15973,2021,US,US,RUBBE,POSTT,7358.85
15200,2021,US,US,RECRE,EDUCA,7333.69
16155,2021,US,US,SALEM,SALEM,7333.46
1414,2021,US,US,BIOGA,CRUDE,7307.76
18891,2021,US,US,WHOLE,BIOGA,7291.30
3831,2021,US,US,DIST1,RETA1,7287.01
8838,2021,US,US,INSUR,RETA1,7243.29
2873,2021,US,US,COMPU,CONST,7232.97
15989,2021,US,US,RUBBE,RETA1,7195.46
1952,2021,US,US,BUSIN,RECRE,7156.95
3127,2021,US,US,CONST,POSTT,7139.76
6249,2021,US,US,FINAN,RENTI,7135.44
15914,2021,US,US,RUBBE,FOOD5,7114.64
9248,2021,US,US,LANDT,FABRI,7111.70
15866,2021,US,US,RUBBE,BEVER,7109.01
13914,2021,US,US,POSTT,CONST,7100.22
7411,2021,US,US,FOUND,FABRI,7054.03
18952,2021,US,US,WHOLE,LANDT,7039.02
9207,2021,US,US,LANDT,BEVER,7025.82
16151,2021,US,US,SALEM,RESEA,6987.91
10581,2021,US,US,MEATP,MEATP,6979.65
17846,2021,US,US,TOBAC,TOBAC,6929.68
13957,2021,US,US,POSTT,INSUR,6903.06
4136,2021,US,US,EDUCA,RETA1,6887.81
17297,2021,US,US,SUPPO,RUBBE,6797.88
2844,2021,US,US,COMPU,93197,6783.64
15076,2021,US,US,REALE,LANDT,6779.09
2982,2021,US,US,COMPU,SALEM,6748.72
4015,2021,US,US,DISTR,WHOLE,6731.39
8230,2021,US,US,HOTEL,POSTT,6716.98
14395,2021,US,US,PRINT,RETA1,6703.34
6193,2021,US,US,FINAN,LANDT,6568.77
19468,2021,US,US,WOODW,PAPER,6557.07
2521,2021,US,US,CHEM1,REALE,6546.82
6235,2021,US,US,FINAN,POSTT,6529.80
17310,2021,US,US,SUPPO,TEXTI,6504.37
9217,2021,US,US,LANDT,CEMEN,6496.81
9325,2021,US,US,LANDT,REALE,6379.27
19488,2021,US,US,WOODW,REALE,6367.47
15499,2021,US,US,RENTI,RETA1,6363.79
9265,2021,US,US,LANDT,HOTEL,6346.15
1841,2021,US,US,BUSIN,CEMEN,6324.79
13092,2021,US,US,PAPER,PRINT,6264.90
11150,2021,US,US,MOTOR,CONST,6256.07
57,2021,US,US,93197,HEALT,6225.40
2303,2021,US,US,CEREA,CEREA,6200.34
16049,2021,US,US,SALEM,CONST,6182.87
3900,2021,US,US,DISTR,EDUCA,6162.58
6087,2021,US,US,FABRI,RUBBE,6148.45
2301,2021,US,US,CEREA,CATTL,6102.08
15972,2021,US,US,RUBBE,PLAST,6094.33
17180,2021,US,US,SUPPO,BUSIN,6052.96
15152,2021,US,US,REALE,TRANS,6046.07
18969,2021,US,US,WHOLE,MOTOR,5988.50
16085,2021,US,US,SALEM,HEALT,5951.11
9332,2021,US,US,LANDT,RUBBE,5942.67
10208,2021,US,US,MEAT1,MEAT1,5907.84
4553,2021,US,US,ELEC1,REALE,5883.64
1020,2021,US,US,BEVER,BEVER,5873.21
18936,2021,US,US,WHOLE,FOUND,5866.65
6010,2021,US,US,FABRI,FOOD5,5847.62
3199,2021,US,US,COPP1,COPP1,5834.44
3142,2021,US,US,CONST,RETA1,5821.30
1748,2021,US,US,BRICK,CONST,5817.75
8273,2021,US,US,HOTEL,WHOLE,5810.19
3619,2021,US,US,DAIRY,FOOD5,5794.58
8246,2021,US,US,HOTEL,RETA1,5775.06
7699,2021,US,US,GASDI,LANDT,5765.73
1954,2021,US,US,BUSIN,RENTI,5736.36
4861,2021,US,US,ELEC3,REALE,5730.13
15228,2021,US,US,RECRE,HEALT,5702.75
6117,2021,US,US,FINAN,AIRTR,5702.04
1857,2021,US,US,BUSIN,DIST1,5701.28
17191,2021,US,US,SUPPO,COMPU,5693.09
14915,2021,US,US,RAILW,RESEA,5685.18
15050,2021,US,US,REALE,FABRI,5665.82
4001,2021,US,US,DISTR,SUPPO,5606.33
15924,2021,US,US,RUBBE,HOTEL,5585.74
14022,2021,US,US,POSTT,SALEM,5571.70
16147,2021,US,US,SALEM,REALE,5513.40
8772,2021,US,US,INSUR,HOTEL,5501.27
6254,2021,US,US,FINAN,SALEM,5500.71
17298,2021,US,US,SUPPO,SALEM,5455.63
7072,2021,US,US,FOOD5,RESEA,5418.59
15418,2021,US,US,RENTI,FINAN,5401.65
6060,2021,US,US,FABRI,PAPER,5338.27
13130,2021,US,US,PAPER,WHOLE,5311.62
3102,2021,US,US,CONST,MOTOR,5302.94
8678,2021,US,US,INLAN,RESEA,5287.06
10199,2021,US,US,MEAT1,HOTEL,5246.89
11153,2021,US,US,MOTOR,CRUDE,5243.99
8185,2021,US,US,HOTEL,INSUR,5219.18
6264,2021,US,US,FINAN,SUPPO,5165.65
3608,2021,US,US,DAIRY,EDUCA,5114.33
1987,2021,US,US,BUSIN,WOODW,5091.02
9220,2021,US,US,LANDT,CHEM1,5080.12
1858,2021,US,US,BUSIN,DISTR,5076.86
309,2021,US,US,ALUM1,BEVER,4995.51
11089,2021,US,US,MOTO1,RESEA,4994.72
9258,2021,US,US,LANDT,FOUND,4989.57
12981,2021,US,US,PAPER,BEVER,4953.61
3989,2021,US,US,DISTR,RETA1,4923.98
1830,2021,US,US,BUSIN,BASIC,4920.64
6239,2021,US,US,FINAN,PRINT,4914.87
11172,2021,US,US,MOTOR,FINAN,4912.15
3858,2021,US,US,DIST1,WHOLE,4870.02
18914,2021,US,US,WHOLE,DIST1,4866.06
15157,2021,US,US,REALE,WHEAT,4865.31
2433,2021,US,US,CHEM1,EDUCA,4853.40
15434,2021,US,US,RENTI,HOTEL,4844.45
7073,2021,US,US,FOOD5,RETA1,4803.04
11266,2021,US,US,MOTOR,SUPPO,4801.23
16087,2021,US,US,SALEM,HOTEL,4709.33
7661,2021,US,US,GASDI,CRUDE,4702.76
1501,2021,US,US,BIOGA,RESEA,4626.95
5985,2021,US,US,FABRI,CRUDE,4582.34
8839,2021,US,US,INSUR,RETAI,4579.30
1828,2021,US,US,BUSIN,AUXIL,4529.67
4098,2021,US,US,EDUCA,MEMBE,4520.78
9343,2021,US,US,LANDT,SUPPO,4482.81
5961,2021,US,US,FABRI,BASIC,4456.81
18978,2021,US,US,WHOLE,OFFIC,4453.23
3739,2021,US,US,DIST1,EDUCA,4412.89
17771,2021,US,US,TEXTI,RESEA,4400.21
3046,2021,US,US,CONST,DISTR,4378.66
11326,2021,US,US,NAPHT,PLAST,4378.06
15395,2021,US,US,RENTI,COMPU,4342.46
15808,2021,US,US,RETA1,RESEA,4341.46
15512,2021,US,US,RENTI,SUPPO,4339.03
9314,2021,US,US,LANDT,POSTT,4316.83
2895,2021,US,US,COMPU,FABRI,4305.40
887,2021,US,US,BASIC,CONST,4259.39
15809,2021,US,US,RETA1,RETA1,4235.55
2414,2021,US,US,CHEM1,BUSIN,4217.04
1856,2021,US,US,BUSIN,DAIRY,4216.86
755,2021,US,US,AUXIL,RETA1,4216.46
19492,2021,US,US,WOODW,RESEA,4211.68
9231,2021,US,US,LANDT,DAIRY,4200.72
13039,2021,US,US,PAPER,HOTEL,4178.09
6318,2021,US,US,FISH5,HOTEL,4153.81
17230,2021,US,US,SUPPO,HOTEL,4152.24
1831,2021,US,US,BUSIN,BEVER,4101.54
16382,2021,US,US,SEACO,PUBLI,4099.18
9226,2021,US,US,LANDT,COMPU,4069.33
18928,2021,US,US,WHOLE,FISH5,4047.88
10466,2021,US,US,MEATC,MEATC,4037.72
7854,2021,US,US,GLASS,MOTO1,4036.69
13103,2021,US,US,PAPER,RESEA,4007.14
4158,2021,US,US,EDUCA,WHOLE,3999.12
15057,2021,US,US,REALE,FOOD5,3995.81
15564,2021,US,US,RESEA,CRUDE,3972.96
3843,2021,US,US,DIST1,SUPPO,3970.29
15992,2021,US,US,RUBBE,SALEM,3946.38
273,2021,US,US,AIRTR,RESEA,3942.70
6068,2021,US,US,FABRI,PLAST,3939.07
3485,2021,US,US,CRUDE,FURNI,3913.77
9282,2021,US,US,LANDT,MEAT1,3911.05
17220,2021,US,US,SUPPO,FOOD5,3906.60
2992,2021,US,US,COMPU,SUPPO,3857.12
10450,2021,US,US,MEATC,HOTEL,3850.19
13106,2021,US,US,PAPER,RUBBE,3840.08
15812,2021,US,US,RETA1,SALEM,3830.16
7953,2021,US,US,HEALT,PUBLI,3821.82
