trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,CO2_total,Water_total,Land_total,Employment_people_total,impact_intensity
3511,2021,US,US,CRUDE,MEATP,7.95,1006786232368.56,2.0,2.0,1006781847661.698,0.0,0.0,4384706.862,0.0,1006781847661.698,0.0,0.0,0.0,126639777656.42265
7771,2021,US,US,GASDI,TEXTI,18.11,1003502611924.949,1.0,1.0,1003502611924.949,0.0,0.0,0.0,0.0,1003502611924.949,0.0,0.0,0.0,55411519156.54053
4651,2021,US,US,ELEC2,INLAN,1.51,994806185435.035,1.0,1.0,994806185435.035,0.0,0.0,0.0,0.0,994806185435.035,0.0,0.0,0.0,658812043334.4603
4081,2021,US,US,EDUCA,INERT,8.38,991683145744.159,2.0,2.0,991683078254.979,67489.179,0.0,0.0,0.0,991683078254.979,0.0,0.0,67489179.444,118339277535.10251
4134,2021,US,US,EDUCA,RENTI,8.34,986834535944.824,2.0,2.0,986834468785.617,67159.206,0.0,0.0,0.0,986834468785.617,0.0,0.0,67159206.41,118325483926.23788
4736,2021,US,US,ELEC2,WASTE,1.49,982087353558.25,1.0,1.0,982087353558.25,0.0,0.0,0.0,0.0,982087353558.25,0.0,0.0,0.0,659119029233.7249
6224,2021,US,US,FINAN,PAPE3,23.85,981850194778.998,1.0,1.0,981850194778.998,0.0,0.0,0.0,0.0,981850194778.998,0.0,0.0,0.0,41167723051.53031
13041,2021,US,US,PAPER,INERT,8.53,981308659236.922,1.0,1.0,981308659236.922,0.0,0.0,0.0,0.0,981308659236.922,0.0,0.0,0.0,115042046803.85956
7706,2021,US,US,GASDI,MACHI,17.7,980324146708.939,1.0,1.0,980324146708.939,0.0,0.0,0.0,0.0,980324146708.939,0.0,0.0,0.0,55385545011.80447
14654,2021,US,US,PUBLI,WEARI,2.8,978309317453.884,1.0,1.0,978309317453.884,0.0,0.0,0.0,0.0,978309317453.884,0.0,0.0,0.0,349396184804.9586
7686,2021,US,US,GASDI,GASDI,17.65,978048710235.874,1.0,1.0,978048710235.874,0.0,0.0,0.0,0.0,978048710235.874,0.0,0.0,0.0,55413524659.256325
6197,2021,US,US,FINAN,LIGNI,23.75,977834671289.3,1.0,1.0,977834671289.3,0.0,0.0,0.0,0.0,977834671289.3,0.0,0.0,0.0,41171986159.54948
3452,2021,US,US,CRUDE,CEREA,7.71,976861871283.838,2.0,2.0,976857616902.11,0.0,0.0,4254381.727,0.0,976857616902.11,0.0,0.0,0.0,126700631813.72737
4658,2021,US,US,ELEC2,LEAD1,1.48,975722008586.285,1.0,1.0,975722008586.285,0.0,0.0,0.0,0.0,975722008586.285,0.0,0.0,0.0,659271627423.1655
16299,2021,US,US,SEACO,CHEM1,16.44,972515461254.039,1.0,1.0,972515461254.039,0.0,0.0,0.0,0.0,972515461254.039,0.0,0.0,0.0,59155441682.11915
3049,2021,US,US,CONST,ELE12,7.68,971384712847.821,2.0,2.0,971384651619.25,61228.571,0.0,0.0,0.0,971384651619.25,0.0,0.0,61228571.391,126482384485.39337
16304,2021,US,US,SEACO,COMPU,16.41,970985433296.926,1.0,1.0,970985433296.926,0.0,0.0,0.0,0.0,970985433296.926,0.0,0.0,0.0,59170349378.24046
13814,2021,US,US,PLAST,ALUM1,22.79,967961304780.903,1.0,1.0,967961304780.903,0.0,0.0,0.0,0.0,967961304780.903,0.0,0.0,0.0,42473071732.378365
2490,2021,US,US,CHEM1,NFERT,18.34,967299405173.089,2.0,2.0,967298996347.945,0.0,0.0,0.0,408825.144,967298996347.945,408825.144,0.0,0.0,52742606607.03866
14653,2021,US,US,PUBLI,WASTE,2.76,965537797982.827,1.0,1.0,965537797982.827,0.0,0.0,0.0,0.0,965537797982.827,0.0,0.0,0.0,349832535501.0243
7971,2021,US,US,HEALT,WOOD2,9.91,959431934041.236,2.0,2.0,959431808419.558,125621.678,0.0,0.0,0.0,959431808419.558,0.0,0.0,125621677.975,96814524121.21452
209,2021,US,US,AIRTR,HEAVY,4.76,956167926609.171,1.0,1.0,956167926609.171,0.0,0.0,0.0,0.0,956167926609.171,0.0,0.0,0.0,200875614833.85947
6175,2021,US,US,FINAN,FOODW,23.21,955383519355.524,1.0,1.0,955383519355.524,0.0,0.0,0.0,0.0,955383519355.524,0.0,0.0,0.0,41162581618.07514
16391,2021,US,US,SEACO,RETA1,16.09,951755882023.59,1.0,1.0,951755882023.59,0.0,0.0,0.0,0.0,951755882023.59,0.0,0.0,0.0,59152012555.84773
7692,2021,US,US,GASDI,INERT,17.09,946793021333.282,1.0,1.0,946793021333.282,0.0,0.0,0.0,0.0,946793021333.282,0.0,0.0,0.0,55400410844.54546
4661,2021,US,US,ELEC2,LIGNI,1.43,946243653982.597,1.0,1.0,946243653982.597,0.0,0.0,0.0,0.0,946243653982.597,0.0,0.0,0.0,661708848938.879
16386,2021,US,US,SEACO,REALE,15.88,939248048990.77,1.0,1.0,939248048990.77,0.0,0.0,0.0,0.0,939248048990.77,0.0,0.0,0.0,59146602581.282745
16294,2021,US,US,SEACO,BUSIN,15.83,936284749911.44,1.0,1.0,936284749911.44,0.0,0.0,0.0,0.0,936284749911.44,0.0,0.0,0.0,59146225515.5679
2424,2021,US,US,CHEM1,COLLE,17.74,935513474460.53,2.0,2.0,935513079069.58,0.0,0.0,0.0,395390.95,935513079069.58,395390.95,0.0,0.0,52734694163.50226
11240,2021,US,US,MOTOR,PREC1,13.12,930882734430.168,1.0,1.0,930882734430.168,0.0,0.0,0.0,0.0,930882734430.168,0.0,0.0,0.0,70951427929.12866
13007,2021,US,US,PAPER,DISTR,8.02,922395468554.72,1.0,1.0,922395468554.72,0.0,0.0,0.0,0.0,922395468554.72,0.0,0.0,0.0,115011903809.81546
7945,2021,US,US,HEALT,PAPE1,9.51,921378735485.189,2.0,2.0,921378614845.945,120639.244,0.0,0.0,0.0,921378614845.945,0.0,0.0,120639243.593,96885250839.66235
6223,2021,US,US,FINAN,PAPE1,22.36,920439431622.215,1.0,1.0,920439431622.215,0.0,0.0,0.0,0.0,920439431622.215,0.0,0.0,0.0,41164554187.04002
13066,2021,US,US,PAPER,NATU1,8.0,919895096648.787,1.0,1.0,919895096648.787,0.0,0.0,0.0,0.0,919895096648.787,0.0,0.0,0.0,114986887081.09837
6127,2021,US,US,FINAN,BIOG1,22.28,917190360911.315,1.0,1.0,917190360911.315,0.0,0.0,0.0,0.0,917190360911.315,0.0,0.0,0.0,41166533254.547356
3559,2021,US,US,CRUDE,SALEM,7.24,917185987628.149,2.0,2.0,917181993143.953,0.0,0.0,3994484.196,0.0,917181993143.953,0.0,0.0,0.0,126683147462.45152
3014,2021,US,US,CONST,ALUMI,7.24,916049521829.312,2.0,2.0,916049464088.643,57740.669,0.0,0.0,0.0,916049464088.643,0.0,0.0,57740669.38,126526177048.24751
13254,2021,US,US,PFERT,CROPS,22.84,913616188538.862,1.0,1.0,913616188538.862,0.0,0.0,0.0,0.0,913616188538.862,0.0,0.0,0.0,40000708780.16034
4112,2021,US,US,EDUCA,PAPE4,7.71,912899955438.107,2.0,2.0,912899893310.532,62127.575,0.0,0.0,0.0,912899893310.532,0.0,0.0,62127574.893,118404663480.94774
14608,2021,US,US,PUBLI,PAPE4,2.61,912745072058.63,1.0,1.0,912745072058.63,0.0,0.0,0.0,0.0,912745072058.63,0.0,0.0,0.0,349710755578.01917
2500,2021,US,US,CHEM1,PAPE4,17.28,911486759424.903,2.0,2.0,911486374188.746,0.0,0.0,0.0,385236.157,911486374188.746,385236.157,0.0,0.0,52748076355.6078
3579,2021,US,US,CRUDE,WEARI,7.17,907937454474.788,2.0,2.0,907933500269.358,0.0,0.0,3954205.43,0.0,907933500269.358,0.0,0.0,0.0,126630049438.60362
4442,2021,US,US,ELEC1,ANTHR,1.07,907388006239.059,2.0,2.0,907387969989.992,0.0,0.0,0.0,36249.066,907387969989.992,36249.066,0.0,0.0,848026174055.1952
16394,2021,US,US,SEACO,SALEM,15.3,905245685057.302,1.0,1.0,905245685057.302,0.0,0.0,0.0,0.0,905245685057.302,0.0,0.0,0.0,59166384644.268105
2549,2021,US,US,CHEM1,WASTE,17.09,901556486111.944,2.0,2.0,901556105072.776,0.0,0.0,0.0,381039.168,901556105072.776,381039.168,0.0,0.0,52753451498.65091
6281,2021,US,US,FINAN,WOOD2,21.86,900109283739.57,1.0,1.0,900109283739.57,0.0,0.0,0.0,0.0,900109283739.57,0.0,0.0,0.0,41176088002.72507
19485,2021,US,US,WOODW,RADIO,12.94,899903659597.316,1.0,1.0,899903659597.316,0.0,0.0,0.0,0.0,899903659597.316,0.0,0.0,0.0,69544332271.81732
13054,2021,US,US,PAPER,LUBRI,7.8,897331775725.565,1.0,1.0,897331775725.565,0.0,0.0,0.0,0.0,897331775725.565,0.0,0.0,0.0,115042535349.43141
4093,2021,US,US,EDUCA,MEAT4,7.52,889813245585.163,2.0,2.0,889813185028.758,60556.405,0.0,0.0,0.0,889813185028.758,0.0,0.0,60556404.594,118326229466.1121
201,2021,US,US,AIRTR,FOODW,4.39,881437846815.645,1.0,1.0,881437846815.645,0.0,0.0,0.0,0.0,881437846815.645,0.0,0.0,0.0,200783108614.04218
16334,2021,US,US,SEACO,INERT,14.9,881378538795.354,1.0,1.0,881378538795.354,0.0,0.0,0.0,0.0,881378538795.354,0.0,0.0,0.0,59152922066.802284
4473,2021,US,US,ELEC1,ELEC2,1.04,877108108198.056,2.0,2.0,877108073158.636,0.0,0.0,0.0,35039.421,877108073158.636,35039.421,0.0,0.0,843373180959.6692
13082,2021,US,US,PAPER,PFERT,7.6,873824575510.348,1.0,1.0,873824575510.348,0.0,0.0,0.0,0.0,873824575510.348,0.0,0.0,0.0,114976917830.30896
13275,2021,US,US,PFERT,FORES,21.8,871946691843.106,1.0,1.0,871946691843.106,0.0,0.0,0.0,0.0,871946691843.106,0.0,0.0,0.0,39997554671.70211
13124,2021,US,US,PAPER,VEGE1,7.55,868956250156.845,1.0,1.0,868956250156.845,0.0,0.0,0.0,0.0,868956250156.845,0.0,0.0,0.0,115093543067.13179
4648,2021,US,US,ELEC2,HEAVY,1.3,858148482946.104,1.0,1.0,858148482946.104,0.0,0.0,0.0,0.0,858148482946.104,0.0,0.0,0.0,660114217650.8492
3509,2021,US,US,CRUDE,MEATA,6.76,856760757870.31,2.0,2.0,856757026547.162,0.0,0.0,3731323.148,0.0,856757026547.162,0.0,0.0,0.0,126739757081.40681
7777,2021,US,US,GASDI,WASTE,15.45,856192009140.847,1.0,1.0,856192009140.847,0.0,0.0,0.0,0.0,856192009140.847,0.0,0.0,0.0,55416958520.44318
2450,2021,US,US,CHEM1,FOOD4,16.19,853676290056.726,2.0,2.0,853675929253.928,0.0,0.0,0.0,360802.798,853675929253.928,360802.798,0.0,0.0,52728615815.733536
7946,2021,US,US,HEALT,PAPE3,8.81,853521829632.814,2.0,2.0,853521717878.305,111754.509,0.0,0.0,0.0,853521717878.305,0.0,0.0,111754508.707,96881024929.94484
7635,2021,US,US,GASDI,AUXIL,15.4,853298471538.122,1.0,1.0,853298471538.122,0.0,0.0,0.0,0.0,853298471538.122,0.0,0.0,0.0,55408991658.3196
302,2021,US,US,AIRTR,WOOD2,4.24,851393118634.866,1.0,1.0,851393118634.866,0.0,0.0,0.0,0.0,851393118634.866,0.0,0.0,0.0,200800263828.9778
19398,2021,US,US,WOODW,CROPS,12.14,844330986756.86,1.0,1.0,844330986756.86,0.0,0.0,0.0,0.0,844330986756.86,0.0,0.0,0.0,69549504675.1944
4720,2021,US,US,ELEC2,SECO9,1.27,840833860051.8,1.0,1.0,840833860051.8,0.0,0.0,0.0,0.0,840833860051.8,0.0,0.0,0.0,662073905552.5985
7729,2021,US,US,GASDI,PAPE4,15.17,840350860530.293,1.0,1.0,840350860530.293,0.0,0.0,0.0,0.0,840350860530.293,0.0,0.0,0.0,55395574194.48207
4083,2021,US,US,EDUCA,INTER,7.07,836866015207.15,2.0,2.0,836865958254.079,56953.071,0.0,0.0,0.0,836865958254.079,0.0,0.0,56953071.062,118368601868.05516
16318,2021,US,US,SEACO,FINAN,14.14,836231441574.871,1.0,1.0,836231441574.871,0.0,0.0,0.0,0.0,836231441574.871,0.0,0.0,0.0,59139423025.096954
7660,2021,US,US,GASDI,CROPS,15.0,830828033917.737,1.0,1.0,830828033917.737,0.0,0.0,0.0,0.0,830828033917.737,0.0,0.0,0.0,55388535594.5158
4054,2021,US,US,EDUCA,ELEC2,7.02,830315747924.086,2.0,2.0,830315691416.794,56507.291,0.0,0.0,0.0,830315691416.794,0.0,0.0,56507291.414,118278596570.38263
13006,2021,US,US,PAPER,DIST1,7.21,829748212988.558,1.0,1.0,829748212988.558,0.0,0.0,0.0,0.0,829748212988.558,0.0,0.0,0.0,115082969901.32565
13078,2021,US,US,PAPER,PAPE4,7.2,828321989004.164,1.0,1.0,828321989004.164,0.0,0.0,0.0,0.0,828321989004.164,0.0,0.0,0.0,115044720695.02277
19432,2021,US,US,WOODW,INSUR,11.91,828065946632.402,1.0,1.0,828065946632.402,0.0,0.0,0.0,0.0,828065946632.402,0.0,0.0,0.0,69526947660.1513
13234,2021,US,US,PFERT,BASIC,20.7,827840968518.511,1.0,1.0,827840968518.511,0.0,0.0,0.0,0.0,827840968518.511,0.0,0.0,0.0,39992317319.73483
14597,2021,US,US,PUBLI,NATUR,2.37,827300705076.04,1.0,1.0,827300705076.04,0.0,0.0,0.0,0.0,827300705076.04,0.0,0.0,0.0,349072027458.24475
13049,2021,US,US,PAPER,LEAD1,7.19,827242966293.31,1.0,1.0,827242966293.31,0.0,0.0,0.0,0.0,827242966293.31,0.0,0.0,0.0,115054654560.96106
12999,2021,US,US,PAPER,COLLE,7.19,826677587460.302,1.0,1.0,826677587460.302,0.0,0.0,0.0,0.0,826677587460.302,0.0,0.0,0.0,114976020509.08234
158,2021,US,US,AIRTR,BITUM,4.11,826086141347.872,1.0,1.0,826086141347.872,0.0,0.0,0.0,0.0,826086141347.872,0.0,0.0,0.0,200994194975.1513
13333,2021,US,US,PFERT,RECRE,20.58,823084716957.398,1.0,1.0,823084716957.398,0.0,0.0,0.0,0.0,823084716957.398,0.0,0.0,0.0,39994398297.249664
7955,2021,US,US,HEALT,RAWMI,8.44,817743811029.419,2.0,2.0,817743703959.447,107069.971,0.0,0.0,0.0,817743703959.447,0.0,0.0,107069971.355,96889077136.18709
7655,2021,US,US,GASDI,COLLE,14.72,815655600086.384,1.0,1.0,815655600086.384,0.0,0.0,0.0,0.0,815655600086.384,0.0,0.0,0.0,55411385875.43369
7966,2021,US,US,HEALT,TEXT2,8.41,814721896135.271,2.0,2.0,814721789460.969,106674.302,0.0,0.0,0.0,814721789460.969,0.0,0.0,106674301.786,96875374094.56255
11164,2021,US,US,MOTOR,ELEC5,11.48,814449085135.693,1.0,1.0,814449085135.693,0.0,0.0,0.0,0.0,814449085135.693,0.0,0.0,0.0,70945042259.20671
16368,2021,US,US,SEACO,PAPE4,13.72,811548467718.768,1.0,1.0,811548467718.768,0.0,0.0,0.0,0.0,811548467718.768,0.0,0.0,0.0,59150762953.26297
7680,2021,US,US,GASDI,FOOD4,14.64,810807781313.438,1.0,1.0,810807781313.438,0.0,0.0,0.0,0.0,810807781313.438,0.0,0.0,0.0,55383045171.68292
16379,2021,US,US,SEACO,PREC1,13.7,810384453627.758,1.0,1.0,810384453627.758,0.0,0.0,0.0,0.0,810384453627.758,0.0,0.0,0.0,59152149899.83636
7773,2021,US,US,GASDI,TRAN2,14.59,808033414055.184,1.0,1.0,808033414055.184,0.0,0.0,0.0,0.0,808033414055.184,0.0,0.0,0.0,55382687735.10514
3035,2021,US,US,CONST,COKE1,6.35,803669892273.594,2.0,2.0,803669841616.467,50657.128,0.0,0.0,0.0,803669841616.467,0.0,0.0,50657127.627,126562187759.62111
15590,2021,US,US,RESEA,FOUND,17.85,795623546288.373,1.0,1.0,795623546288.373,0.0,0.0,0.0,0.0,795623546288.373,0.0,0.0,0.0,44572747691.22537
15644,2021,US,US,RESEA,PLAST,17.79,792992611305.111,1.0,1.0,792992611305.111,0.0,0.0,0.0,0.0,792992611305.111,0.0,0.0,0.0,44575188943.513824
3545,2021,US,US,CRUDE,PROCE,6.26,792780331239.394,2.0,2.0,792776878560.715,0.0,0.0,3452678.679,0.0,792776878560.715,0.0,0.0,0.0,126642225437.60289
7639,2021,US,US,GASDI,BIODI,14.29,791776121988.996,1.0,1.0,791776121988.996,0.0,0.0,0.0,0.0,791776121988.996,0.0,0.0,0.0,55407706227.36151
13873,2021,US,US,PLAST,RETAI,18.6,790000729861.028,1.0,1.0,790000729861.028,0.0,0.0,0.0,0.0,790000729861.028,0.0,0.0,0.0,42473157519.4101
13126,2021,US,US,PAPER,WASTE,6.84,786391910902.131,1.0,1.0,786391910902.131,0.0,0.0,0.0,0.0,786391910902.131,0.0,0.0,0.0,114969577617.27061
265,2021,US,US,AIRTR,PULP5,3.9,784324306950.844,1.0,1.0,784324306950.844,0.0,0.0,0.0,0.0,784324306950.844,0.0,0.0,0.0,201108796654.06256
7934,2021,US,US,HEALT,FORES,8.07,781743533132.82,2.0,2.0,781743430776.488,102356.333,0.0,0.0,0.0,781743430776.488,0.0,0.0,102356332.84,96870326286.59479
236,2021,US,US,AIRTR,NAPHT,3.89,781070914477.077,1.0,1.0,781070914477.077,0.0,0.0,0.0,0.0,781070914477.077,0.0,0.0,0.0,200789438168.9144
7634,2021,US,US,GASDI,ANTHR,13.8,764589084397.605,1.0,1.0,764589084397.605,0.0,0.0,0.0,0.0,764589084397.605,0.0,0.0,0.0,55405006115.76847
14558,2021,US,US,PUBLI,FOOD4,2.18,763771446237.041,1.0,1.0,763771446237.041,0.0,0.0,0.0,0.0,763771446237.041,0.0,0.0,0.0,350353874420.661
6266,2021,US,US,FINAN,TEXT2,18.44,759173918451.969,1.0,1.0,759173918451.969,0.0,0.0,0.0,0.0,759173918451.969,0.0,0.0,0.0,41169952193.70764
4069,2021,US,US,EDUCA,FOOD4,6.41,758537021823.682,2.0,2.0,758536970201.305,51622.377,0.0,0.0,0.0,758536970201.305,0.0,0.0,51622376.966,118336508864.84897
13279,2021,US,US,PFERT,GLASS,18.95,757996366555.389,1.0,1.0,757996366555.389,0.0,0.0,0.0,0.0,757996366555.389,0.0,0.0,0.0,39999808261.4981
4071,2021,US,US,EDUCA,FOODW,6.4,756945136863.437,2.0,2.0,756945085349.396,51514.041,0.0,0.0,0.0,756945085349.396,0.0,0.0,51514040.942,118272677634.91203
11273,2021,US,US,MOTOR,TRANS,10.6,752204009645.079,1.0,1.0,752204009645.079,0.0,0.0,0.0,0.0,752204009645.079,0.0,0.0,0.0,70962642419.34708
7747,2021,US,US,GASDI,RADIO,13.54,750169260347.484,1.0,1.0,750169260347.484,0.0,0.0,0.0,0.0,750169260347.484,0.0,0.0,0.0,55403933555.94417
13077,2021,US,US,PAPER,PAPE3,6.51,748886308809.736,1.0,1.0,748886308809.736,0.0,0.0,0.0,0.0,748886308809.736,0.0,0.0,0.0,115036299356.33426
3557,2021,US,US,CRUDE,RETAI,5.91,748351571379.082,2.0,2.0,748348312194.396,0.0,0.0,3259184.686,0.0,748348312194.396,0.0,0.0,0.0,126624631367.01895
16339,2021,US,US,SEACO,LANDT,12.65,748166425694.49,1.0,1.0,748166425694.49,0.0,0.0,0.0,0.0,748166425694.49,0.0,0.0,0.0,59143590963.9913
14574,2021,US,US,PUBLI,INTER,2.13,744442353426.731,1.0,1.0,744442353426.731,0.0,0.0,0.0,0.0,744442353426.731,0.0,0.0,0.0,349503452313.0192
16336,2021,US,US,SEACO,INTER,12.58,744347492051.088,1.0,1.0,744347492051.088,0.0,0.0,0.0,0.0,744347492051.088,0.0,0.0,0.0,59169117015.18983
6232,2021,US,US,FINAN,PLAS1,18.08,744278245781.258,1.0,1.0,744278245781.258,0.0,0.0,0.0,0.0,744278245781.258,0.0,0.0,0.0,41165832178.16693
4120,2021,US,US,EDUCA,PLAS2,6.27,742206695500.471,2.0,2.0,742206644989.458,50511.014,0.0,0.0,0.0,742206644989.458,0.0,0.0,50511013.596,118374273604.54083
14615,2021,US,US,PUBLI,PLAS2,2.12,741000460109.187,1.0,1.0,741000460109.187,0.0,0.0,0.0,0.0,741000460109.187,0.0,0.0,0.0,349528518919.4278
4086,2021,US,US,EDUCA,LANDT,6.2,733299904137.12,2.0,2.0,733299854232.259,49904.86,0.0,0.0,0.0,733299854232.259,0.0,0.0,49904860.266,118274178086.63223
11272,2021,US,US,MOTOR,TRAN2,10.32,732481444805.853,1.0,1.0,732481444805.853,0.0,0.0,0.0,0.0,732481444805.853,0.0,0.0,0.0,70976884186.61366
2508,2021,US,US,CHEM1,PLAS2,13.77,726098780959.795,2.0,2.0,726098474077.11,0.0,0.0,0.0,306882.685,726098474077.11,306882.685,0.0,0.0,52730485182.265434
13846,2021,US,US,PLAST,MACHI,16.94,719366098764.08,1.0,1.0,719366098764.08,0.0,0.0,0.0,0.0,719366098764.08,0.0,0.0,0.0,42465531213.93624
15591,2021,US,US,RESEA,FURNI,16.07,716305695821.711,1.0,1.0,716305695821.711,0.0,0.0,0.0,0.0,716305695821.711,0.0,0.0,0.0,44574094326.1799
157,2021,US,US,AIRTR,BITU1,3.56,715474628796.673,1.0,1.0,715474628796.673,0.0,0.0,0.0,0.0,715474628796.673,0.0,0.0,0.0,200976019324.90814
12986,2021,US,US,PAPER,BITUM,6.18,711456326156.907,1.0,1.0,711456326156.907,0.0,0.0,0.0,0.0,711456326156.907,0.0,0.0,0.0,115122382873.28592
2481,2021,US,US,CHEM1,MEATC,13.48,711028309350.221,2.0,2.0,711028008837.01,0.0,0.0,0.0,300513.212,711028008837.01,300513.212,0.0,0.0,52746907221.82648
13875,2021,US,US,PLAST,SALEM,16.65,707138001248.375,1.0,1.0,707138001248.375,0.0,0.0,0.0,0.0,707138001248.375,0.0,0.0,0.0,42470750825.72823
4160,2021,US,US,EDUCA,WOOD2,5.97,706528240406.17,2.0,2.0,706528192323.26,48082.91,0.0,0.0,0.0,706528192323.26,0.0,0.0,48082909.752,118346438929.00671
13085,2021,US,US,PAPER,PLAS1,6.13,705048257410.264,1.0,1.0,705048257410.264,0.0,0.0,0.0,0.0,705048257410.264,0.0,0.0,0.0,115016028941.3155
4593,2021,US,US,ELEC2,ANIMA,1.07,704710203703.404,1.0,1.0,704710203703.404,0.0,0.0,0.0,0.0,704710203703.404,0.0,0.0,0.0,658607667012.5271
288,2021,US,US,AIRTR,TEXT2,3.5,703735093296.997,1.0,1.0,703735093296.997,0.0,0.0,0.0,0.0,703735093296.997,0.0,0.0,0.0,201067169513.4277
4616,2021,US,US,ELEC2,COLLE,1.05,694072730114.294,1.0,1.0,694072730114.294,0.0,0.0,0.0,0.0,694072730114.294,0.0,0.0,0.0,661021647727.8989
13028,2021,US,US,PAPER,FOOD4,6.03,693904698620.885,1.0,1.0,693904698620.885,0.0,0.0,0.0,0.0,693904698620.885,0.0,0.0,0.0,115075406073.11525
15678,2021,US,US,RESEA,TOBAC,15.55,693180136985.475,1.0,1.0,693180136985.475,0.0,0.0,0.0,0.0,693180136985.475,0.0,0.0,0.0,44577500770.770096
4568,2021,US,US,ELEC1,SUGA1,0.82,693012424617.248,2.0,2.0,693012396932.23,0.0,0.0,0.0,27685.018,693012396932.23,27685.018,0.0,0.0,845137103191.766
2498,2021,US,US,CHEM1,PAPE1,13.11,691350251609.486,2.0,2.0,691349959413.125,0.0,0.0,0.0,292196.361,691349959413.125,292196.361,0.0,0.0,52734572967.92418
2429,2021,US,US,CHEM1,CRUDE,13.1,690980096290.796,2.0,2.0,690979804250.88,0.0,0.0,0.0,292039.916,690979804250.88,292039.916,0.0,0.0,52746572235.93863
13825,2021,US,US,PLAST,COMPU,16.19,687697323784.343,1.0,1.0,687697323784.343,0.0,0.0,0.0,0.0,687697323784.343,0.0,0.0,0.0,42476672253.510994
15606,2021,US,US,RESEA,LANDT,15.35,684140044040.833,1.0,1.0,684140044040.833,0.0,0.0,0.0,0.0,684140044040.833,0.0,0.0,0.0,44569383976.6015
16325,2021,US,US,SEACO,FOODW,11.5,680391646126.564,1.0,1.0,680391646126.564,0.0,0.0,0.0,0.0,680391646126.564,0.0,0.0,0.0,59164490967.5273
4110,2021,US,US,EDUCA,PAPE1,5.74,678637841972.195,2.0,2.0,678637795787.371,46184.824,0.0,0.0,0.0,678637795787.371,0.0,0.0,46184823.541,118229589193.76218
11279,2021,US,US,MOTOR,WHITE,9.53,676275499246.949,1.0,1.0,676275499246.949,0.0,0.0,0.0,0.0,676275499246.949,0.0,0.0,0.0,70962801599.88972
16323,2021,US,US,SEACO,FOOD4,11.4,674335892364.778,1.0,1.0,674335892364.778,0.0,0.0,0.0,0.0,674335892364.778,0.0,0.0,0.0,59152271260.06824
228,2021,US,US,AIRTR,MEAT4,3.35,673613810514.0,1.0,1.0,673613810514.0,0.0,0.0,0.0,0.0,673613810514.0,0.0,0.0,0.0,201078749407.16418
7970,2021,US,US,HEALT,WOOD1,6.95,673449376985.265,2.0,2.0,673449288808.254,88177.012,0.0,0.0,0.0,673449288808.254,0.0,0.0,88177011.59,96899190933.13165
3058,2021,US,US,CONST,ELEC9,5.32,673223462262.742,2.0,2.0,673223419827.947,42434.795,0.0,0.0,0.0,673223419827.947,0.0,0.0,42434794.656,126545763583.22215
13086,2021,US,US,PAPER,PLAS2,5.85,672554558334.052,1.0,1.0,672554558334.052,0.0,0.0,0.0,0.0,672554558334.052,0.0,0.0,0.0,114966591168.21402
2470,2021,US,US,CHEM1,LANDT,12.74,671752254019.705,2.0,2.0,671751970106.357,0.0,0.0,0.0,283913.347,671751970106.357,283913.347,0.0,0.0,52727806437.96742
7672,2021,US,US,GASDI,ELECT,12.04,667274412636.832,1.0,1.0,667274412636.832,0.0,0.0,0.0,0.0,667274412636.832,0.0,0.0,0.0,55421462843.590706
7965,2021,US,US,HEALT,TEXT1,6.89,667203444398.96,2.0,2.0,667203357039.75,87359.21,0.0,0.0,0.0,667203357039.75,0.0,0.0,87359210.447,96836494107.25108
189,2021,US,US,AIRTR,ELEC8,3.29,661835318287.957,1.0,1.0,661835318287.957,0.0,0.0,0.0,0.0,661835318287.957,0.0,0.0,0.0,201165750239.5006
13110,2021,US,US,PAPER,SECO9,5.74,660387264296.002,1.0,1.0,660387264296.002,0.0,0.0,0.0,0.0,660387264296.002,0.0,0.0,0.0,115050046044.59962
14560,2021,US,US,PUBLI,FOODW,1.89,660217282225.527,1.0,1.0,660217282225.527,0.0,0.0,0.0,0.0,660217282225.527,0.0,0.0,0.0,349321313346.83966
11257,2021,US,US,MOTOR,SANDC,9.3,659983202107.243,1.0,1.0,659983202107.243,0.0,0.0,0.0,0.0,659983202107.243,0.0,0.0,0.0,70965935710.45624
16376,2021,US,US,SEACO,PLAS2,11.15,659862395139.762,1.0,1.0,659862395139.762,0.0,0.0,0.0,0.0,659862395139.762,0.0,0.0,0.0,59180483869.03695
16333,2021,US,US,SEACO,HOTEL,11.07,654783620078.615,1.0,1.0,654783620078.615,0.0,0.0,0.0,0.0,654783620078.615,0.0,0.0,0.0,59149378507.55329
19476,2021,US,US,WOODW,PLAST,9.37,651293927845.556,1.0,1.0,651293927845.556,0.0,0.0,0.0,0.0,651293927845.556,0.0,0.0,0.0,69508423462.70609
13311,2021,US,US,PFERT,PADDY,16.2,647785471729.306,1.0,1.0,647785471729.306,0.0,0.0,0.0,0.0,647785471729.306,0.0,0.0,0.0,39986757514.15469
4495,2021,US,US,ELEC1,INLAN,0.76,646199602393.32,2.0,2.0,646199576578.418,0.0,0.0,0.0,25814.902,646199576578.418,25814.902,0.0,0.0,850262634728.0525
