trade_id,factor_id,level
12063,8,13418061095
12064,8,2567198704
12065,8,6456845840
12066,8,3940935238
12067,8,1083584487
12068,8,4485251391
12069,8,14970426949
12070,8,4712811876
12071,8,7879876149
12072,8,1038522317
12073,8,736403411
12074,8,1703898886188
12075,8,867505559
12076,8,577481530329
12077,8,7130721714549
12078,8,949946836
12079,8,83118888670840
12080,8,63339791994
12081,8,208886476674
12082,8,155771271525
12083,8,3360410859
12084,8,9116440975
12085,8,813373033
12086,8,2152571616
12530,8,34069239359
12531,8,17350738495
12532,8,8631724689
12533,8,5196331083
12534,8,238253604363
12535,8,28933179162
12536,8,1307527744
12537,8,1905035073
12538,8,1450822249
12539,8,2234064237
12540,8,9070665736
12541,8,1198167967496
12542,8,22497449566
12543,8,1385596046
12544,8,113726590980
12545,8,1171170056
12546,8,1136336884
12547,8,1746411045
12548,8,6710592476
12549,8,219247307701
12550,8,697520460165
12551,8,4462424145
12552,8,5813557161
12553,8,6139190291
12554,8,6107887082
12555,8,47700690265
12556,8,865094693301
12557,8,35148447683
12558,8,2424622553
12559,8,4191900668
12560,8,15321463619
12561,8,6414824298
12562,8,2959890334
12563,8,108757854734
12564,8,274319217092
12565,8,188131535674
12566,8,160151614675
12567,8,43383400566
12568,8,327892582625
12569,8,9243576440
12570,8,7734199836
12571,8,56710703656
12572,8,28172780830
12573,8,233020168866
12574,8,469693072449
12575,8,4796000731
12576,8,214631065424
12577,8,884030966
12578,8,52258927973
12579,8,17618149246
12580,8,14150611029
12581,8,1395676839
12582,8,57294486927
12583,8,8446343136
12584,8,747860750529
12585,8,9730421983
12586,8,663802402
12587,8,30426325684
12588,8,13195726892
12589,8,385412871055
12590,8,40914629235
12591,8,4746049169
12592,8,1083889128
12593,8,639186594
12594,8,3454310896
12595,8,82937863466
12596,8,2355387649
12597,8,65786143259
12598,8,1126023699
12599,8,448254499193
12600,8,856779044
12601,8,138219099056
12602,8,92740779199
12603,8,68088061060
12604,8,4484222567
