trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,material,water,CO2_total,Water_total,Employment_total,impact_intensity
4759,2022,WM,WM,ELEC6,TRAN2,445.61,92982074457922.95,1.0,1.0,92982074457922.95,0.0,0.0,0.0,92982074457922.95,0.0,0.0,208662450254.53412
10465,2022,WM,WM,NATUR,MEDIC,1730.64,92014054108858.34,2.0,2.0,92013123326361.23,0.0,930782497.088,0.0,92013123326361.23,0.0,0.0,53167645558.20872
6882,2022,WM,WM,FURNI,93197,329.14,87486895498428.22,1.0,1.0,87486895498428.22,0.0,0.0,0.0,87486895498428.22,0.0,0.0,265804507195.80792
6995,2022,WM,WM,FURNI,PUBLI,319.55,84938476624917.78,1.0,1.0,84938476624917.78,0.0,0.0,0.0,84938476624917.78,0.0,0.0,265806529885.51956
4227,2022,WM,WM,ELEC2,SALEM,181.23,83079906417008.12,2.0,2.0,83079896691920.2,0.0,0.0,9725087.916,83079896691920.2,9725087.916,0.0,458422482022.88873
1662,2022,WM,WM,CEMEN,CEMEN,857.73,82096516361020.39,1.0,1.0,82096516361020.39,0.0,0.0,0.0,82096516361020.39,0.0,0.0,95713705199.79526
254,2022,WM,WM,AIRTR,PUBLI,1045.23,81597408340719.66,1.0,1.0,81597408340719.66,0.0,0.0,0.0,81597408340719.66,0.0,0.0,78066462253.01575
2231,2022,WM,WM,CHEM1,HEALT,1318.16,79143715439215.7,1.0,1.0,79143715439215.7,0.0,0.0,0.0,79143715439215.7,0.0,0.0,60041053771.329506
4159,2022,WM,WM,ELEC2,HEAVY,156.88,71918744275049.94,2.0,2.0,71918735856454.62,0.0,0.0,8418595.315,71918735856454.62,8418595.315,0.0,458431567281.0425
4108,2022,WM,WM,ELEC2,BEVER,156.04,71533182114981.62,2.0,2.0,71533173741519.08,0.0,0.0,8373462.55,71533173741519.08,8373462.55,0.0,458428493431.0538
4217,2022,WM,WM,ELEC2,RAWMI,153.0,70140262941580.48,2.0,2.0,70140254731168.92,0.0,0.0,8210411.554,70140254731168.92,8210411.554,0.0,458433091121.44104
4647,2022,WM,WM,ELEC6,CONST,323.07,67410950005384.56,1.0,1.0,67410950005384.56,0.0,0.0,0.0,67410950005384.56,0.0,0.0,208657411723.1082
4114,2022,WM,WM,ELEC2,BUSIN,137.69,63121224484629.22,2.0,2.0,63121217095845.53,0.0,0.0,7388783.69,63121217095845.53,7388783.69,0.0,458429983910.4454
4731,2022,WM,WM,ELEC6,PUBLI,288.11,60116082189310.85,1.0,1.0,60116082189310.85,0.0,0.0,0.0,60116082189310.85,0.0,0.0,208656701222.8345
7005,2022,WM,WM,FURNI,RESEA,217.76,57881267478674.79,1.0,1.0,57881267478674.79,0.0,0.0,0.0,57881267478674.79,0.0,0.0,265803028465.62634
10470,2022,WM,WM,NATUR,NATU1,1072.06,56999006439169.625,2.0,2.0,56998429856841.43,0.0,576582328.197,0.0,56998429856841.43,0.0,0.0,53167739155.615944
4208,2022,WM,WM,ELEC2,POULT,122.86,56320369741253.59,2.0,2.0,56320363148557.83,0.0,0.0,6592695.765,56320363148557.83,6592695.765,0.0,458410953453.1466
4206,2022,WM,WM,ELEC2,PLAST,121.74,55808098882420.07,2.0,2.0,55808092349689.22,0.0,0.0,6532730.855,55808092349689.22,6532730.855,0.0,458420394959.91516
4154,2022,WM,WM,ELEC2,FURNI,121.11,55520288214596.38,2.0,2.0,55520281715555.79,0.0,0.0,6499040.59,55520281715555.79,6499040.59,0.0,458428603869.17993
276,2022,WM,WM,AIRTR,SUPPO,705.87,55105156637671.89,1.0,1.0,55105156637671.89,0.0,0.0,0.0,55105156637671.89,0.0,0.0,78067004742.61818
4219,2022,WM,WM,ELEC2,RECRE,119.41,54739072548289.23,2.0,2.0,54739066140695.43,0.0,0.0,6407593.797,54739066140695.43,6407593.797,0.0,458412800839.8729
4143,2022,WM,WM,ELEC2,FINAN,119.13,54612154528186.42,2.0,2.0,54612148135449.27,0.0,0.0,6392737.149,54612148135449.27,6392737.149,0.0,458424868028.0905
4137,2022,WM,WM,ELEC2,ELEC2,118.65,54392345777949.62,2.0,2.0,54392339410942.63,0.0,0.0,6367006.987,54392339410942.63,6367006.987,0.0,458426850214.49316
4655,2022,WM,WM,ELEC6,EDUCA,254.78,53162435156835.28,1.0,1.0,53162435156835.28,0.0,0.0,0.0,53162435156835.28,0.0,0.0,208660158398.7569
4126,2022,WM,WM,ELEC2,COMPU,113.61,52080668354435.41,2.0,2.0,52080662258026.54,0.0,0.0,6096408.871,52080662258026.54,6096408.871,0.0,458416234085.33936
163,2022,WM,WM,AIRTR,CONST,657.06,51294713742807.13,1.0,1.0,51294713742807.13,0.0,0.0,0.0,51294713742807.13,0.0,0.0,78067016319.37286
4132,2022,WM,WM,ELEC2,DAIRY,109.93,50394471346487.7,2.0,2.0,50394465447460.06,0.0,0.0,5899027.641,50394465447460.06,5899027.641,0.0,458423281601.8166
4758,2022,WM,WM,ELEC6,TRAN1,236.51,49351231502994.4,1.0,1.0,49351231502994.4,0.0,0.0,0.0,49351231502994.4,0.0,0.0,208664460289.18185
4144,2022,WM,WM,ELEC2,FISH5,104.63,47967122432975.766,2.0,2.0,47967116818086.41,0.0,0.0,5614889.362,47967116818086.41,5614889.362,0.0,458445211057.78235
7000,2022,WM,WM,FURNI,REALE,179.98,47839288466436.47,1.0,1.0,47839288466436.47,0.0,0.0,0.0,47839288466436.47,0.0,0.0,265803358520.03818
4210,2022,WM,WM,ELEC2,PRINT,103.19,47304582945053.805,2.0,2.0,47304577407719.35,0.0,0.0,5537334.451,47304577407719.35,5537334.451,0.0,458422162467.81476
4102,2022,WM,WM,ELEC2,AIRTR,100.57,46104554054687.34,2.0,2.0,46104548657824.72,0.0,0.0,5396862.621,46104548657824.72,5396862.621,0.0,458432475436.88324
4741,2022,WM,WM,ELEC6,RESEA,218.64,45622132661145.766,1.0,1.0,45622132661145.766,0.0,0.0,0.0,45622132661145.766,0.0,0.0,208663248541.6473
6940,2022,WM,WM,FURNI,HEALT,171.43,45567946583732.25,1.0,1.0,45567946583732.25,0.0,0.0,0.0,45567946583732.25,0.0,0.0,265810806648.38272
4247,2022,WM,WM,ELEC2,WHEAT,98.89,45332778893570.17,2.0,2.0,45332773587049.26,0.0,0.0,5306520.906,45332773587049.26,5306520.906,0.0,458416208853.98083
