trade_id,factor_id,level
1,1,70.769
1,5,218
1,7,2106
1,15,6.054
2,1,0.184
2,5,0.644
2,7,6.138
2,15,0.188
3,1,0.008
3,5,0.154
3,7,0.892
3,15,0.044
4,1,0.002
4,5,0.004
4,7,0.04
4,15,0.001
5,1,0.025
5,5,0.821
5,7,19.274
5,15,0.134
6,1,0.057
6,5,0.267
6,7,2.23
6,15,0.08
7,1,0.229
7,5,0.537
7,7,7.189
7,15,0.112
8,1,0.258
8,5,0.994
8,7,1.262
8,15,0.298
9,1,0
9,5,0
9,7,0.011
9,15,0
10,1,0.014
10,5,0.01
10,7,0.178
10,15,0.006
11,1,0.001
11,5,0.001
11,7,0.092
11,15,0
12,1,0.001
12,5,0.004
12,7,0.058
12,15,0
13,1,0
13,5,0
13,7,0.007
13,15,0
14,1,0.002
14,5,0.005
14,7,0.019
14,15,0.001
15,1,0.026
15,5,0.047
15,7,0.304
15,15,0.03
16,1,133
16,5,175
16,7,1535
16,15,47.78
17,1,0.146
17,5,0.22
17,7,4.185
17,15,0.073
18,1,0
18,5,0.001
18,7,0.015
18,15,0
19,1,0
19,5,0
19,7,0.003
19,15,0
20,1,0.038
20,5,0.05
20,7,0.944
20,15,0.039
21,1,0.025
21,5,0.028
21,7,0.174
21,15,0.026
22,1,0
22,5,0
22,7,0.006
22,15,0
23,1,0.002
23,5,0.001
23,7,0.077
23,15,0.001
24,1,7.41
24,5,11.808
24,7,179
24,15,4.462
25,1,5.39
25,5,2.006
25,7,151
25,15,2.936
26,1,0.978
26,5,4.934
26,7,71.744
26,15,2.234
27,1,0.321
27,5,0.909
27,7,28.694
27,15,0.985
28,1,0.022
28,5,0.045
28,7,1.304
28,15,0.06
29,1,0.015
29,5,0.016
29,7,1.109
29,15,0.013
30,1,0.013
30,5,0.018
30,7,2.39
30,15,0.024
31,1,2.756
31,5,9.286
31,7,30.844
31,15,3.636
32,1,0.002
32,5,0.013
32,7,0.057
32,15,0.004
33,1,22.26
33,5,37.53
33,7,911
33,15,0.686
