trade_id,factor_id,level
5,414,144655043214
6,414,152309460373
7,414,822149966295
8,414,144999367158
9,414,785078833823
10,414,2412036501167
11,414,64583331366
12,414,22576216792
13,414,64255638545
14,414,7471700502
15,414,22040017401
16,414,241969449274
17,414,1942430254880
18,414,40086216680
19,414,1401270798180
20,414,67297694229
21,414,11742710407
22,414,719620072943
23,414,7396036287
24,414,2568481659
25,414,7807033745
26,414,91151092928
27,414,3992907921744
28,414,8270126285513
29,414,341864893938
30,414,3132688907
31,414,68171036440
32,414,848887209383
33,414,5464720515844
34,414,42112060522
35,414,12530519317583
36,414,9998191954
37,414,35070841980
38,414,2393934325
39,414,2516064112
40,414,6935909946335
41,414,1529811129166
42,414,38054428370
43,414,10157623900
44,414,96315996905
45,414,19045050140
46,414,9206919746
47,414,3722856522711
48,414,44748047847
49,414,26476503720
50,414,877112301296
51,414,95179690862
52,414,240757708574
53,414,5878200785
54,414,106877897161
55,414,2485791318062
56,414,38513611156
57,414,1399200046740
58,414,23807417895
59,414,12892980914
60,414,814143477978
61,414,246781985608
62,414,19930473798
63,414,114491423101
64,414,6750806826771
65,414,8410314873
66,414,130686951696
67,414,11018048089
68,414,194901915401
69,414,15597457585
70,414,25852526216
71,414,102657665067
72,414,103925994936
73,414,587523670777
74,414,396153469479
75,414,497792979311
76,414,51655507610
77,414,31691452692
78,414,91550827985
79,414,1082249623031
80,414,76881857271
81,414,387161519470
82,414,113108753283
83,414,17514316966
84,414,2933200182
85,414,31574625645
86,414,25936886714
87,414,95566897201
88,414,7222295693
89,414,23925115323
90,414,99839650745
91,414,6920370051
92,414,1763800207907
93,414,580539340871
94,414,8926102183
95,414,90931639703
96,414,214177009304
97,414,2084298717071
98,414,752155869379
99,414,966881482069
100,414,25503829951
101,414,513030209557
102,414,158627585023
103,414,6124788324
104,414,317933123872
105,414,383467835179
106,414,2382193783035
107,414,66960831313
108,414,1670513972109
109,414,1757700575919
110,414,123315685503
111,414,5439933108
112,414,144444360887
113,414,14369424159
114,414,5975661582
115,414,26391045057
116,414,34655175670
117,414,2446254168
118,414,11913733414189
119,414,12655946293
120,414,3854590507
121,414,512935443556
122,414,6998410742
123,414,18846931499
124,414,303901395813
125,414,328627512681
126,414,20057705450
127,414,42965603980
128,414,84603331806
129,414,109076045101
130,414,5648092307
131,414,6201253372036
132,414,36405032292
133,414,11910410291
134,414,1736642888458
531,414,107278925794
532,414,63597694066
533,414,2750815719
534,414,1450243969
535,414,1588325916
536,414,437087551002
537,414,1238278697117
538,414,149884314288
539,414,151918788251
540,414,116301652605
541,414,202038272636
542,414,84590671835
543,414,1157360731182
544,414,83365371242
545,414,310399173264
546,414,1605391161965
547,414,28726570147
548,414,8994803236
549,414,903930897122
550,414,112063506855
551,414,110981016537
552,414,2493559218429
553,414,392183719606
554,414,72016990641
555,414,75227870217
556,414,996505845582
557,414,26544425707
558,414,9980678255
559,414,742529830023
560,414,2226577475
561,414,8278229196
562,414,1966728618201
563,414,1268185427186
564,414,29609306486
565,414,581129874
566,414,9244834143
567,414,190039546732
568,414,13169200081
569,414,12358007244
570,414,1680303659945
571,414,67513662819
572,414,71294773990
573,414,366149404927
574,414,8859328593
575,414,1530203372
576,414,196301565744
577,414,1716061183
578,414,1320837776
579,414,286405950167
580,414,16315575978
581,414,1078808974
582,414,1785320449
583,414,77006754350
584,414,45981559590
585,414,710998453
586,414,234744256979
587,414,15809121848
588,414,324114985807
589,414,6559406404
590,414,7284683729
591,414,10492432974
592,414,1915044206
593,414,76615043819
594,414,75871741869
595,414,5381398337
596,414,806694151291
597,414,1070649786
598,414,1318323460
599,414,23444991164
600,414,168638176439
601,414,471575268347
602,414,140739722799
603,414,1129504798568
604,414,61052339718
605,414,284893312445
606,414,96116942263
607,414,75908157431
608,414,34990360165
609,414,580582589
610,414,35593936194
611,414,54512675574
612,414,129475700203
613,414,19911620949
614,414,578033653498
615,414,2264125776
616,414,1419548396830
617,414,2308269111
618,414,7755376530
619,414,74118634179
620,414,187109836299
621,414,105134648033
622,414,1265375090857
623,414,78091980807
624,414,24747275790
625,414,54379914099
626,414,15364017796
627,414,103047803144
628,414,255244983090
629,414,127264723633
630,414,13118070578
631,414,60640811926
632,414,192445651979
633,414,272883045869
634,414,1625315922
635,414,23752203825
636,414,19024577169
637,414,4258015280
638,414,51591133342
639,414,13480614297
640,414,58609059374
641,414,104586546258
642,414,16650630793
643,414,1051030979
644,414,2494596514848
645,414,1358711815221
646,414,5949482367
647,414,12873094470
648,414,26296843415
649,414,14292658575
650,414,183865883384
651,414,250727432340
652,414,134720573554
653,414,97899012775
654,414,412180632922
655,414,25865956797
656,414,16363898196
657,414,278188346463
732,414,1878664803
733,414,2000574139
734,414,4491690706
735,414,3656791750
736,414,11898202987
737,414,3472839536
738,414,3567502867
739,414,6038422935
740,414,2326686145
741,414,6969168973
742,414,61942385256
743,414,2364082602
744,414,19174459402
745,414,4405504055
746,414,3526807928
747,414,2047371936
748,414,5106920140
749,414,10806807383
750,414,3424319724
751,414,4280741103
752,414,3136777380
753,414,2047780828
754,414,1436977567
755,414,4992010672
756,414,4565520756
757,414,2939355084
758,414,5989199726
759,414,18409321870
760,414,2942802340
761,414,1652193157
762,414,23604624342
763,414,3101943734
764,414,1513653987
765,414,13726635591
766,414,5574385213
792,414,2364671966
793,414,1419795033
794,414,111978593948
795,414,12453425222
796,414,39273001528
797,414,931348670921
798,414,3450577219196
799,414,567594149899
800,414,19172350982
801,414,1747459718322
802,414,166430289845
803,414,7550998000775
804,414,777442780474
805,414,6135766054
806,414,7146718091
807,414,112066585153
808,414,93866352044
809,414,16925043070
810,414,7850087774
816,414,1849410085
817,414,3234431421
818,414,1684105675
819,414,1356786592
820,414,72133484630
821,414,2395993323
822,414,1892663447
823,414,1904166370
824,414,1436322802
906,414,42919195611
907,414,191758034856
908,414,611178602622
909,414,6303960949
910,414,238599679069
911,414,89519063133
912,414,319817761618
913,414,10506242227
914,414,1772298845
915,414,10397026858
916,414,7001557773
917,414,1730168105
918,414,10081896971
919,414,379729549203
920,414,221088874211
921,414,233227259137
922,414,10795419642
923,414,64623489592
924,414,114212458306
925,414,2146625838
926,414,2459836154
927,414,612830283
928,414,1395585366
929,414,25860834613
930,414,1224285274527
931,414,1615066623139
932,414,191248266644
933,414,17254026656
934,414,34291389694
935,414,279357193902
936,414,429193893904
937,414,685725251243
938,414,1244409510303
939,414,29981306154
940,414,220208616894
941,414,38001398138
942,414,1130223601
943,414,434520834
944,414,10671157153
945,414,799486713284
946,414,586575785569
947,414,4581638304
948,414,1632454490
949,414,1438477152
950,414,47456239705
951,414,3164783618
952,414,1426151495
953,414,439189888876
954,414,10064556883
955,414,114219820561
956,414,30061034362
957,414,63642218590
958,414,217829629768
959,414,461403832
960,414,10243323625
961,414,546041531120
962,414,35982815427
963,414,638306697008
964,414,3927099763
965,414,2671413253
966,414,133168825204
967,414,28440534594
968,414,3358594339
969,414,1193380064
970,414,109023125895
971,414,278028878062
972,414,2193004051
973,414,26711360760
974,414,10405349349
975,414,24896392737
976,414,2022780984
977,414,2918050248
978,414,8060435327
979,414,19213808508
980,414,19514151893
981,414,74710728850
982,414,198191315206
983,414,471393003611
984,414,48583170022
985,414,735541875
986,414,12687714637
987,414,32529895924
988,414,40635361203
989,414,22355649674
990,414,24553731839
991,414,58450501686
992,414,2152482360
993,414,15980909134
994,414,7955169155
995,414,1492520042
996,414,15382663517
997,414,446445684
998,414,5315959971
999,414,125643693740
1000,414,14713042161
1001,414,722807718
1002,414,652175339932
1003,414,100364481537
1004,414,47864256033
1005,414,18382939370
1006,414,105509148064
1007,414,826433184163
1008,414,232643934687
1009,414,360029104073
1010,414,137856186208
1011,414,2113341662757
1012,414,28898051922
1013,414,5851529526
1014,414,1061118220
1015,414,59766206881
1016,414,57209818604
1017,414,462371305392
1018,414,12992853072
1019,414,341897564168
1020,414,241235807768
1021,414,19956905937
1022,414,801206750
1023,414,24596792502
1024,414,1997055893
1025,414,1479074925
1026,414,6510411877
1027,414,4418002487
1028,414,13426440855
1029,414,468892617900
1030,414,1773354416
