trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,material,water,CO2_total,Water_total,Employment_total,impact_intensity
3298,2022,US,US,CRUDE,BIOGA,16872.62,2203201973473603.8,2.0,2.0,2203192525252608.8,0.0,9448220994.88,0.0,2203192525252608.8,0.0,0.0,130578533356.02911
3360,2022,US,US,CRUDE,LIQUE,16803.14,2194128348952487.8,2.0,2.0,2194118939642864.2,0.0,9409309623.734,0.0,2194118939642864.2,0.0,0.0,130578472175.5867
2368,2022,US,US,CHEM1,HEALT,39466.91,2144272079924022.8,2.0,2.0,2144271162937934.8,0.0,0.0,916986088.091,2144271162937934.8,916986088.091,0.0,54330883262.05479
4496,2022,US,US,ELEC2,HOTEL,2926.74,1913692154733310.8,1.0,1.0,1913692154733310.8,0.0,0.0,0.0,1913692154733310.8,0.0,0.0,653864762409.1346
192,2022,US,US,AIRTR,FINAN,8062.56,1839057464708358.0,1.0,1.0,1839057464708358.0,0.0,0.0,0.0,1839057464708358.0,0.0,0.0,228098453184.64084
12722,2022,US,US,PAPER,HEALT,15179.92,1757270272043394.0,1.0,1.0,1757270272043394.0,0.0,0.0,0.0,1757270272043394.0,0.0,0.0,115762815090.15819
19010,2022,US,US,WOODW,WOODW,24974.09,1747222894441035.8,1.0,1.0,1747222894441035.8,0.0,0.0,0.0,1747222894441035.8,0.0,0.0,69961423797.26491
5978,2022,US,US,FINAN,BUSIN,39293.24,1649242528030528.5,1.0,1.0,1649242528030528.5,0.0,0.0,0.0,1649242528030528.5,0.0,0.0,41972678456.409515
12978,2022,US,US,PFERT,PFERT,37564.4,1547965268244586.2,1.0,1.0,1547965268244586.2,0.0,0.0,0.0,1547965268244586.2,0.0,0.0,41208305423.34195
4404,2022,US,US,ELEC1,RETA1,1757.77,1471799487837719.5,2.0,2.0,1471799426856714.0,0.0,0.0,60981005.486,1471799426856714.0,60981005.486,0.0,837310619613.328
270,2022,US,US,AIRTR,RESEA,6295.44,1435981727016955.8,1.0,1.0,1435981727016955.8,0.0,0.0,0.0,1435981727016955.8,0.0,0.0,228098707479.8514
297,2022,US,US,AIRTR,WHOLE,6151.65,1403181604524969.8,1.0,1.0,1403181604524969.8,0.0,0.0,0.0,1403181604524969.8,0.0,0.0,228098413356.57422
10929,2022,US,US,MOTOR,LANDT,18272.26,1342596006561077.8,1.0,1.0,1342596006561077.8,0.0,0.0,0.0,1342596006561077.8,0.0,0.0,73477282315.4376
7482,2022,US,US,GASDI,CONST,23378.79,1340214135802829.2,1.0,1.0,1340214135802829.2,0.0,0.0,0.0,1340214135802829.2,0.0,0.0,57326069304.81985
12693,2022,US,US,PAPER,EDUCA,11516.39,1333169753845837.5,1.0,1.0,1333169753845837.5,0.0,0.0,0.0,1333169753845837.5,0.0,0.0,115762817501.47725
4339,2022,US,US,ELEC1,HOTEL,1472.31,1232775316727326.0,2.0,2.0,1232775265649798.8,0.0,0.0,51077527.186,1232775265649798.8,51077527.186,0.0,837306896460.206
10970,2022,US,US,MOTOR,POSTT,16302.89,1197891992117803.5,1.0,1.0,1197891992117803.5,0.0,0.0,0.0,1197891992117803.5,0.0,0.0,73477278698.30463
4587,2022,US,US,ELEC2,WHOLE,1726.86,1129135151854958.2,1.0,1.0,1129135151854958.2,0.0,0.0,0.0,1129135151854958.2,0.0,0.0,653866064333.5061
170,2022,US,US,AIRTR,COMPU,4789.9,1092568502790252.4,1.0,1.0,1092568502790252.4,0.0,0.0,0.0,1092568502790252.4,0.0,0.0,228098395121.03644
7489,2022,US,US,GASDI,EDUCA,18972.6,1087624116460412.0,1.0,1.0,1087624116460412.0,0.0,0.0,0.0,1087624116460412.0,0.0,0.0,57326044741.38558
4472,2022,US,US,ELEC2,EDUCA,1626.21,1063322105830379.2,1.0,1.0,1063322105830379.2,0.0,0.0,0.0,1063322105830379.2,0.0,0.0,653865187048.6464
3341,2022,US,US,CRUDE,FURNI,8053.4,1051601304616439.6,2.0,2.0,1051596794924798.0,0.0,4509691641.596,0.0,1051596794924798.0,0.0,0.0,130578551247.47804
6095,2022,US,US,FINAN,RETA1,24374.59,1023066573533831.9,1.0,1.0,1023066573533831.9,0.0,0.0,0.0,1023066573533831.9,0.0,0.0,41972667992.93165
261,2022,US,US,AIRTR,PUBLI,4471.91,1020035283045166.0,1.0,1.0,1020035283045166.0,0.0,0.0,0.0,1020035283045166.0,0.0,0.0,228098347919.60617
4001,2022,US,US,EDUCA,RETA1,7886.06,951387813028105.9,2.0,2.0,951387692699630.2,120328475.647,0.0,0.0,951387692699630.2,0.0,120328475.647,120641716272.52466
4573,2022,US,US,ELEC2,SUPPO,1448.82,947331217661063.4,1.0,1.0,947331217661063.4,0.0,0.0,0.0,947331217661063.4,0.0,0.0,653863984249.9851
12814,2022,US,US,PAPER,WHOLE,7832.23,906681294674631.2,1.0,1.0,906681294674631.2,0.0,0.0,0.0,906681294674631.2,0.0,0.0,115762853577.41426
6122,2022,US,US,FINAN,WHOLE,20602.64,864748106420929.1,1.0,1.0,864748106420929.1,0.0,0.0,0.0,864748106420929.1,0.0,0.0,41972684394.86052
6052,2022,US,US,FINAN,MEMBE,20493.47,860165676856239.1,1.0,1.0,860165676856239.1,0.0,0.0,0.0,860165676856239.1,0.0,0.0,41972671141.40451
2912,2022,US,US,CONST,CRUDE,6645.88,858993005900226.5,2.0,2.0,858992890030424.1,115869802.49,0.0,0.0,858992890030424.1,0.0,115869802.49,129251958491.61081
12724,2022,US,US,PAPER,HOTEL,6953.7,804980648380025.8,1.0,1.0,804980648380025.8,0.0,0.0,0.0,804980648380025.8,0.0,0.0,115762924540.8956
15272,2022,US,US,RESEA,WHOLE,17210.93,787995324735224.5,1.0,1.0,787995324735224.5,0.0,0.0,0.0,787995324735224.5,0.0,0.0,45784587162.64748
12666,2022,US,US,PAPER,BEVER,6734.36,779588632158704.6,1.0,1.0,779588632158704.6,0.0,0.0,0.0,779588632158704.6,0.0,0.0,115762838957.03595
3011,2022,US,US,CONST,RETA1,5895.08,761950551354472.5,2.0,2.0,761950448574753.4,102779719.143,0.0,0.0,761950448574753.4,0.0,102779719.143,129251944223.73785
12776,2022,US,US,PAPER,PRINT,6477.08,749805191241978.6,1.0,1.0,749805191241978.6,0.0,0.0,0.0,749805191241978.6,0.0,0.0,115762842398.42316
12674,2022,US,US,PAPER,BUSIN,6455.69,747328524065045.4,1.0,1.0,747328524065045.4,0.0,0.0,0.0,747328524065045.4,0.0,0.0,115762764950.7714
4430,2022,US,US,ELEC1,WHOLE,876.56,733950788966235.8,2.0,2.0,733950758556484.0,0.0,0.0,30409751.776,733950758556484.0,30409751.776,0.0,837308100947.1522
4317,2022,US,US,ELEC1,EDUCA,820.37,686905090532203.6,2.0,2.0,686905062071694.2,0.0,0.0,28460509.356,686905062071694.2,28460509.356,0.0,837311323588.3853
6094,2022,US,US,FINAN,RESEA,16319.96,684992346749281.0,1.0,1.0,684992346749281.0,0.0,0.0,0.0,684992346749281.0,0.0,0.0,41972673140.69894
4468,2022,US,US,ELEC2,CRUDE,1036.99,678050226102993.6,1.0,1.0,678050226102993.6,0.0,0.0,0.0,678050226102993.6,0.0,0.0,653863803993.2821
4494,2022,US,US,ELEC2,HEALT,1005.03,657151379778339.5,1.0,1.0,657151379778339.5,0.0,0.0,0.0,657151379778339.5,0.0,0.0,653862451646.5573
178,2022,US,US,AIRTR,EDUCA,2842.54,648379321777067.8,1.0,1.0,648379321777067.8,0.0,0.0,0.0,648379321777067.8,0.0,0.0,228098574435.91568
12788,2022,US,US,PAPER,RETA1,5479.16,634283569814501.8,1.0,1.0,634283569814501.8,0.0,0.0,0.0,634283569814501.8,0.0,0.0,115762921654.87077
4560,2022,US,US,ELEC2,RESEA,953.63,623546934493680.5,1.0,1.0,623546934493680.5,0.0,0.0,0.0,623546934493680.5,0.0,0.0,653866734995.4181
4416,2022,US,US,ELEC1,SUPPO,731.86,612792842315136.5,2.0,2.0,612792816925316.8,0.0,0.0,25389819.733,612792816925316.8,25389819.733,0.0,837308832720.9254
6085,2022,US,US,FINAN,PUBLI,14501.41,608662799973625.9,1.0,1.0,608662799973625.9,0.0,0.0,0.0,608662799973625.9,0.0,0.0,41972663346.0902
18957,2022,US,US,WOODW,PAPER,8644.75,604799127327011.0,1.0,1.0,604799127327011.0,0.0,0.0,0.0,604799127327011.0,0.0,0.0,69961436400.93826
4539,2022,US,US,ELEC2,PFERT,882.85,577266538203234.0,1.0,1.0,577266538203234.0,0.0,0.0,0.0,577266538203234.0,0.0,0.0,653867064850.4661
3963,2022,US,US,EDUCA,MEMBE,4623.09,557737406212316.75,2.0,2.0,557737335671480.5,70540836.22,0.0,0.0,557737335671480.5,0.0,70540836.22,120641693372.25032
