trade_id,factor_id,level
1,1,76.684
1,5,133
1,7,19087
1,15,322
2,1,84.455
2,5,113
2,7,681
2,15,15.051
3,1,521
3,5,733
3,7,7240
3,15,378
4,1,557
4,5,8375
4,7,82048
4,15,5381
5,1,26.906
5,5,84.613
5,7,203
5,15,7.553
6,1,33.588
6,5,88.31
6,7,2059
6,15,25.386
7,1,5416
7,5,13506
7,7,244395
7,15,454
8,1,498
8,5,395
8,7,11368
8,15,1002
9,1,7.358
9,5,50.606
9,7,1175
9,15,32.651
10,1,329
10,5,126
10,7,8336
10,15,305
11,1,4.965
11,5,38.891
11,7,153
11,15,4.539
12,1,19.027
12,5,20.418
12,7,1096
12,15,32.365
13,1,220
13,5,153
13,7,2283
13,15,33.426
14,1,0.803
14,5,1.836
14,7,3.992
14,15,1.17
15,1,0.142
15,5,2.346
15,7,57.816
15,15,1.745
16,1,26.305
16,5,60.047
16,7,544
16,15,29.913
17,1,1.167
17,5,21.454
17,7,270
17,15,9.727
18,1,151
18,5,444
18,7,7195
18,15,241
19,1,1.54
19,5,4.752
19,7,175
19,15,2.715
20,1,3.816
20,5,2.595
20,7,171
20,15,1.528
21,1,1154
21,5,9431
21,7,157215
21,15,2956
22,1,47.827
22,5,127
22,7,905
22,15,84.456
23,1,172
23,5,242
23,7,1691
23,15,121
24,1,0.384
24,5,1.08
24,7,49.892
24,15,2.003
25,1,33.284
25,5,57.667
25,7,1155
25,15,16.701
26,1,70.611
26,5,171
26,7,7775
26,15,11.664
27,1,7.295
27,5,10.415
27,7,157
27,15,6.13
28,1,189
28,5,676
28,7,13812
28,15,165
29,1,9.672
29,5,42.044
29,7,1218
29,15,7.519
30,1,45.322
30,5,96.093
30,7,2146
30,15,10.706
31,1,23.893
31,5,60.809
31,7,292
31,15,8.371
32,1,14862
32,5,8039
32,7,527000
32,15,7682
33,1,37.796
33,5,255
33,7,2727
33,15,75.585
34,1,3.94
34,5,13.422
34,7,86.993
34,15,4.271
35,1,1130
35,5,774
35,7,31409
35,15,395
36,1,5.48
36,5,3.068
36,7,274
36,15,3.273
37,1,63.145
37,5,83.487
37,7,2123
37,15,133
38,1,0.389
38,5,1.88
38,7,20.413
38,15,0.293
39,1,3.365
39,5,7.929
39,7,44.96
39,15,0.992
40,1,13.639
40,5,372
40,7,6638
40,15,118
41,1,800
41,5,1558
41,7,22893
41,15,822
42,1,50.722
42,5,91.838
42,7,2802
42,15,17.373
43,1,60.338
43,5,211
43,7,390
43,15,15.59
44,1,32.519
44,5,132
44,7,984
44,15,36.305
45,1,0.225
45,5,1.727
45,7,146
45,15,3.572
46,1,0.612
46,5,47.156
46,7,648
46,15,21.457
47,1,21.94
47,5,53.153
47,7,970
47,15,31.736
48,1,329
48,5,532
48,7,28698
48,15,1488
49,1,76.647
49,5,497
49,7,13673
49,15,39.419
50,1,1.233
50,5,1.814
50,7,63.541
50,15,0.352
51,1,234
51,5,573
51,7,12699
51,15,231
52,1,28.869
52,5,74.68
52,7,1993
52,15,32.965
53,1,1.366
53,5,51.468
53,7,774
53,15,18.74
54,1,159
54,5,953
54,7,11669
54,15,453
55,1,244
55,5,2716
55,7,78440
55,15,132
56,1,1495
56,5,1426
56,7,53656
56,15,1203
57,1,10.528
57,5,27.965
57,7,647
57,15,7.609
58,1,23.427
58,5,96.438
58,7,2250
58,15,52.774
59,1,274
59,5,336
59,7,11286
59,15,47.017
60,1,946
60,5,359
60,7,24484
60,15,648
61,1,18.365
61,5,65.311
61,7,754
61,15,20.68
62,1,23.687
62,5,81.694
62,7,997
62,15,8.595
63,1,5.734
63,5,13.156
63,7,240
63,15,4.448
64,1,2.938
64,5,13.14
64,7,163
64,15,3.668
65,1,51.283
65,5,925
65,7,18690
65,15,467
66,1,2604
66,5,5134
66,7,111052
66,15,3405
67,1,102
67,5,186
67,7,4769
67,15,4.714
68,1,388
68,5,391
68,7,48736
68,15,1649
69,1,95.196
69,5,688
69,7,1579
69,15,344
70,1,10.832
70,5,11.366
70,7,608
70,15,8.07
71,1,110
71,5,277
71,7,11962
71,15,202
72,1,2266
72,5,9051
72,7,203617
72,15,2002
73,1,57.956
73,5,57.155
73,7,1211
73,15,93.691
74,1,1474
74,5,8532
74,7,215611
74,15,929
75,1,0.123
75,5,0.141
75,7,8.239
75,15,0.105
76,1,942
76,5,1385
76,7,4246
76,15,745
77,1,176
77,5,238
77,7,6138
77,15,164
78,1,17.188
78,5,41.055
78,7,1780
78,15,29.842
79,1,158
79,5,341
79,7,2893
79,15,47.27
80,1,0.813
80,5,0.72
80,7,34.457
80,15,0.451
81,1,58.024
81,5,32.012
81,7,2212
81,15,39.824
82,1,217
82,5,183
82,7,10919
82,15,315
83,1,1394
83,5,2233
83,7,17381
83,15,3893
84,1,25.088
84,5,48.305
84,7,441
84,15,16.445
85,1,11.9
85,5,21.607
85,7,781
85,15,3.035
86,1,29.814
86,5,39.445
86,7,777
86,15,30.75
87,1,1027
87,5,2916
87,7,10110
87,15,179
88,1,247
88,5,421
88,7,4210
88,15,33.17
89,1,4.12
89,5,71.732
89,7,368
89,15,13.355
90,1,130
90,5,451
90,7,2494
90,15,284
91,1,16.388
91,5,312
91,7,2067
91,15,104
92,1,1482
92,5,2303
92,7,37359
92,15,567
93,1,8.925
93,5,36.206
93,7,1025
93,15,17.229
94,1,37.228
94,5,99.548
94,7,1293
94,15,5.186
95,1,31.935
95,5,108
95,7,484
95,15,38.935
96,1,0.833
96,5,4.472
96,7,21.787
96,15,1.772
97,1,238
97,5,258
97,7,8521
97,15,250
98,1,266
98,5,178
98,7,4916
98,15,48.483
99,1,150
99,5,282
99,7,3399
99,15,128
100,1,43.989
100,5,110
100,7,447
100,15,63.028
